"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","original_name","CITY","COUNTY_AREA_NAME"
"117","CT","darien","07300100400000",32112,2021,85315492,68780718,11717857,0,0,0,0,17956551,1978246,423236,2838671,14818309,38070012,55376,141427063,6331326,188039434,0,0,0,194370760,"1600000US0918850","town of darien","DARIEN","FAIRFIELD"
"118","GA","athens-clarke county","11202900100000",148607,2021,668662911,226599312,59381742,1927804,0,16710447,85093,0,349158031,0,5837392,88957899,19323726,9931717,180790176,35369417,263634101,0,0,0,299003518,"1600000US1303436","unified government of athens-clarke county","ATHENS","CLARKE"
"119","CT","watertown","07300302300000",32143,2021,178160968,60255318,8146907,1198022,0,0,7737550,0,94085803,0,3249468,10283551,29385464,1378137,63726932,-2727903,107501987,0,0,0,104774084,"1600000US0980490","town of watertown","WATERTOWN","LITCHFIELD"
"120","CT","west hartford","07300202300000",32136,2021,701903000,145385000,40917000,0,0,0,268516000,0,213457000,0,24334000,16945000,93506000,1930000,279612000,-15739000,407732000,0,0,0,391993000,"1600000US0982590","town of west hartford","WEST HARTFORD","HARTFORD"
"121","CT","westport","07300101800000",1265331,2021,191120824,114397322,19039830,5236060,0,0,23085202,46512733,25278592,0,2348791,21394246,44301957,794295,203013844,26560487,242943855,0,0,0,269504342,"1600000US0983500","town of westport","WESTPORT","FAIRFIELD"
"122","CT","windsor locks","07300202600000",32139,2021,53527526,22695562,6414065,493836,0,4093645,18221831,0,0,961633,1229857,5975362,20618391,427419,45697832,1079565,71639439,0,0,0,72719004,"1600000US0987070","town of windsor locks","WINDSOR LOCKS","HARTFORD"
"123","CT","wolcott","07300502000000",32156,2021,83006465,31212555,6680566,692448,0,0,7883473,0,32718613,4723163,2728077,3298434,27308416,514990,42682880,2220297,71584423,0,0,0,73804720,"1600000US0987560","town of wolcott","WOLCOTT","NEW HAVEN"
"124","CT","woodbridge","07300502100000",96379,2021,50779607,18071507,2818993,845663,0,0,13527190,0,13953737,0,1502517,1446301,8900840,459487,47878786,-1482117,60167531,0,0,0,58685414,"1600000US0987700","town of woodbridge","WOODBRIDGE","NEW HAVEN"
"125","CT","woodstock","07300801500000",48650,2021,8179588,2826800,1870124,222163,0,0,2694066,0,172340,0,142722,967015,10722258,445392,21687497,2191156,31631006,0,0,0,33822162,"1600000US0988190","town of woodstock","WOODSTOCK","WINDHAM"
"126","CT","tolland","07300701000000",32169,2021,60743894,39473713,5170679,8949993,0,4505000,0,0,1442639,0,1201870,2809236,23262433,29482565,47416912,26284497,76686649,0,0,0,102971146,"1600000US0976290","town of tolland","TOLLAND","TOLLAND"
"127","CT","trumbull","07300101600000",32120,2021,252916319,152198555,15265420,0,0,6492516,48728725,0,21601522,0,5791774,21481032,34556445,7698215,161453695,16465006,208724381,0,0,0,225189387,"1600000US0977200","town of trumbull","TRUMBULL","FAIRFIELD"
"128","CT","weston","07300101700000",68422,2021,42723828,15036172,6056915,0,0,0,19962951,0,0,2463971,1667790,2611534,18770659,682586,72888410,2371631,92581558,0,0,0,94953189,"1600000US0983430","town of weston","WESTON","FAIRFIELD"
"129","IL","belle prairie township","14305300300000",92111,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46006,7738,38267,0,0,0,46006,"1600000US1704780","township of belle prairie","FAIRBURY","LIVINGSTON"
"130","IL","bellflower township","14305700400000",112283,2021,32070,0,0,0,0,32070,0,0,0,0,0,0,0,0,251535,24263,227272,0,0,0,251535,"1600000US1704910","township of bellflower","BELLFLOWER","MCLEAN"
"131","IL","belvidere township","14300400100000",71310,2021,11330,0,0,0,0,0,0,614751,0,0,11330,0,0,0,2360985,294441,2066544,0,0,0,2360985,"1600000US1705105","township of belvidere","BELVIDERE","BOONE"
"132","IL","bell plain township","14306200100000",92110,2021,8881,0,0,0,8881,0,0,143507,0,0,0,700,0,0,214225,23075,191850,0,0,0,214925,"1600000US1704949","township of bell plain","LAYROSE","MARSHALL"
"133","IL","belmont township","14303800600000",92113,2021,2108,0,2108,0,0,0,0,0,0,0,0,1500,0,0,237298,26249,212549,0,0,0,238798,"1600000US1705014","township of belmont","WATSEKA","IROQUOIS"
"134","IL","berry township","14309600400000",112454,2021,23763,0,0,0,0,0,0,0,0,0,0,1290,124025,0,294455,160985,258785,0,0,0,419770,"1600000US1705521","township of berry","SIMS","WAYNE"
"135","IL","berwick township","14309400100000",92117,2021,0,0,0,0,0,0,0,0,0,0,0,24899,0,0,149199,48661,125437,0,0,0,174098,"1600000US1705560","township of berwick","ABINGDON","WARREN"
"136","IL","berwyn township","14301600200000",71326,2021,184134,0,12956,0,0,0,171178,0,0,0,0,0,0,0,843222,311960,531262,0,0,0,843222,"1600000US1705586","township of berwyn","BERWYN","COOK"
"137","IL","bethel township","14305500100000",92119,2021,0,0,0,0,0,0,0,0,0,0,0,15315,0,0,95105,-14350,124770,0,0,0,110420,"1600000US1705638","township of bethel","MACOMB","MCDONOUGH"
"138","IL","biggsville township","14303600200000",92125,2021,0,0,0,0,0,0,0,0,0,0,0,2003,0,0,83707,-10964,96674,0,0,0,85710,"1600000US1705911","township of biggsville","BIGGSVILLE","HENDERSON"
"139","IL","bird township","14305900200000",92126,2021,48477,0,0,0,0,48477,0,0,0,0,0,0,0,0,127425,8152,119273,0,0,0,127425,"1600000US1706067","township of bird","CARLINVILLE","MACOUPIN"
"140","IL","bible grove township","14301300100000",92121,2021,5697,0,0,0,0,5697,0,0,0,0,0,0,36186,0,82150,-2864,121200,0,0,0,118336,"1600000US1705807","township of bible grove","LOUISVILLE","CLAY"
"141","IL","bloom township","14301600300000",71348,2021,428879,0,380251,0,48628,0,0,365926,0,0,0,83659,75775,1108619,3627944,1801046,3094951,0,0,0,4895997,"1600000US1706561","township of bloom","CHICAGO HEIGHTS","COOK"
"142","IL","big grove township","14304700100000",92122,2021,75000,75000,0,0,0,0,0,0,0,0,0,0,0,0,285014,-154596,439610,0,0,0,285014,"1600000US1705872","township of big grove","NEWARK","KENDALL"
"143","IL","blackhawk township","14308100200000",92127,2021,3360,0,3360,0,0,54586,0,0,0,0,0,0,17397,0,840291,212878,644810,0,0,0,857688,"1600000US1706301","township of blackhawk","MILAN","ROCK ISLAND"
"144","IL","bloomingdale township","14302200200000",71353,2021,126260,0,126260,0,0,0,0,5460491,0,0,0,0,517669,0,7017123,2580651,4954141,0,0,0,7534792,"1600000US1706600","township of bloomingdale","BLOOMINGDALE","DUPAGE"
"145","IL","big rock township","14304500300000",92123,2021,5001,0,5001,0,0,0,0,0,0,0,0,2564,0,0,574220,56187,520597,0,0,0,576784,"1600000US1705989","township of big rock","BIG ROCK","KANE"
"146","IL","big spring township","14308700200000",92124,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154650,37399,117251,0,0,0,154650,"1600000US1706002","township of big spring","NEOGA","SHELBY"
"147","IL","blount township","14309200100000",92130,2021,46293,0,0,0,46293,0,13231,0,0,0,0,0,0,0,345022,87049,257973,0,0,0,345022,"1600000US1706678","township of blount","POTOMAC","VERMILION"
"148","IL","ashmore township","14301500100000",112042,2021,35334,0,0,35334,0,0,0,0,0,0,0,45600,0,0,260131,25770,279961,0,0,0,305731,"1600000US1702570","township of ashmore","ASHMORE","COLES"
"149","IL","ashton township","14305200300000",112254,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176865,19378,157487,0,0,0,176865,"1600000US1702596","township of ashton","ASHTON","LEE"
"150","IL","ash grove township","14308700100000",92090,2021,0,0,0,0,0,0,0,89591,0,0,0,0,0,0,219568,-63345,282913,0,0,0,219568,"1600000US1702466","township of ash grove","WINDSOR","SHELBY"
"151","IL","assumption township","14301100100000",92091,2021,0,0,0,0,0,0,0,0,0,0,0,5234,0,0,190171,-24483,219888,0,0,0,195405,"1600000US1702622","township of assumption","ASSUMPTION","CHRISTIAN"
"152","IL","astoria township","14302900100000",92092,2021,0,0,0,0,0,0,0,0,0,0,0,1584,0,0,190288,-17592,209464,0,0,0,191872,"1600000US1702648","township of astoria","ASTORIA","FULTON"
"153","IL","aurora township","14304500100000",71238,2021,0,0,0,0,0,0,0,1601495,374506,0,0,26142,446834,0,6730100,787862,6415214,0,0,0,7203076,"1600000US1703025","township of aurora","AURORA","KANE"
"154","IL","athensville township","14303100100000",92093,2021,0,0,0,0,0,0,13183,0,0,0,0,0,0,0,116388,30921,85467,0,0,0,116388,"1600000US1702700","township of athensville","ROODHOUSE","GREENE"
"155","IL","atlanta township","14305400200000",92094,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140399,7229,133170,0,0,0,140399,"1600000US1702765","township of atlanta","ATLANTA","LOGAN"
"156","IL","barr township","14305900100000",112306,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104412,11430,92982,0,0,0,104412,"1600000US1703792","township of barr","HETTICK","MACOUPIN"
"157","IL","barrington township","14301600100000",92102,2021,0,0,0,0,0,0,0,110527,0,0,0,0,17173,0,469005,52307,433871,0,0,0,486178,"1600000US1703831","township of barrington","BARRINGTON","COOK"
"158","IL","barry township","14307500200000",92103,2021,0,0,0,0,43235,0,0,0,0,0,0,0,240229,0,202699,47669,395259,0,0,0,442928,"1600000US1703974","township of barry","BARRY","PIKE"
"159","IL","bear creek township","14303400300000",92105,2021,47516,0,3853,0,0,43663,0,579739,0,0,0,9107,0,0,235002,32619,211490,0,0,0,244109,"1600000US1704338","township of bear creek","BASCO","HANCOCK"
"160","IL","beaucoup township","14309500200000",92107,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181218,93927,87291,0,0,0,181218,"1600000US1704442","township of beaucoup","NASHVILLE","WASHINGTON"
"161","IL","beaver township","14303800400000",92108,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204089,103006,101083,0,0,0,204089,"1600000US1704455","township of beaver","DONOVAN","IROQUOIS"
"162","IL","bedford township","14309600300000",112453,2021,53386,0,2307,0,0,0,0,0,0,0,0,13547,110911,0,298510,110797,312171,0,0,0,422968,"1600000US1704559","township of bedford","CISNE","WAYNE"
"163","IL","bald bluff township","14303600100000",92100,2021,0,0,0,0,0,0,0,0,0,0,0,775,31611,0,137282,104003,65665,0,0,0,169668,"1600000US1703415","township of bald bluff","LITTLE YORK","HENDERSON"
"164","IL","audubon township","14306800100000",92096,2021,88100,0,0,0,0,88100,0,0,0,0,0,5073,0,0,964005,551543,417535,0,0,0,969078,"1600000US1702960","township of audubon","NOKOMIS","MONTGOMERY"
"165","IL","batavia township","14304500200000",71276,2021,1906,0,1906,0,0,0,0,0,0,0,0,0,0,0,1710335,-78,1710413,0,0,0,1710335,"1600000US1704091","township of batavia","BATAVIA","KANE"
"166","IL","avon township","14304900200000",71245,2021,168,0,168,0,0,0,0,589951,0,0,0,33652,128421,0,1736104,89921,1808256,0,0,0,1898177,"1600000US1703220","township of avon","ROUND LAKE PARK","LAKE"
"167","IL","atkinson township","14303700400000",112170,2021,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,322666,70324,253342,0,0,0,323666,"1600000US1702739","township of atkinson","ATKINSON","HENRY"
"168","IL","beaverville township","14303800500000",92109,2021,35286,0,0,0,35286,0,0,0,0,0,0,0,0,0,133023,47639,85384,0,0,0,133023,"1600000US1704520","township of beaverville","BEAVERVILLE","IROQUOIS"
"169","IL","brimfield township","14307200200000",112362,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191942,31419,160523,0,0,0,191942,"1600000US1708316","township of brimfield","BRIMFIELD","PEORIA"
"170","IL","buffalo prairie township","14308100400000",92152,2021,100000,0,0,0,0,0,0,0,0,0,0,32572,38901,0,210399,92182,189690,0,0,0,281872,"1600000US1709512","township of buffalo prairie","ILLINOIS CITY","ROCK ISLAND"
"171","IL","broadwell township","14305400300000",92141,2021,0,0,0,0,0,0,0,53426,0,0,0,75395,0,0,217292,134109,158578,0,0,0,292687,"1600000US1708485","township of broadwell","LINCOLN","LOGAN"
"172","IL","brookfield township","14305000300000",71423,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933052,103310,829742,0,0,0,933052,"1600000US1708583","township of brookfield","RANSOM","LASALLE"
"173","IL","brouilletts creek township","14302300100000",92145,2021,7408,0,0,0,7408,0,0,0,0,0,0,0,0,0,71941,10351,61590,0,0,0,71941,"1600000US1708901","township of brouilletts creek","CHRISMAN","EDGAR"
"174","IL","brookside township","14301400200000",92143,2021,0,0,0,0,0,0,0,0,0,0,0,854,0,0,199550,79477,120927,0,0,0,200404,"1600000US1708732","township of brookside","CENTRALIA","CLINTON"
"175","IL","broughton township","14305300400000",92144,2021,413,0,413,0,0,0,0,0,0,0,0,0,0,0,383869,111046,272823,0,0,0,383869,"1600000US1708888","township of broughton","EMINGTON","LIVINGSTON"
"176","IL","brown township","14301000200000",112013,2021,5499,0,0,0,0,0,0,0,0,0,0,0,0,0,225840,32423,193417,0,0,0,225840,"1600000US1708914","township of brown","FISHER","CHAMPAIGN"
"177","IL","bruce township","14305000400000",92147,2021,3217,0,3217,0,0,0,0,0,0,0,0,1295,76386,0,567238,22626,622293,0,0,0,644919,"1600000US1709057","township of bruce","STREATOR","LASALLE"
"178","IL","browning township","14308500400000",112097,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272001,3107,268894,0,0,0,272001,"1600000US1708966","township of browning","BROWNING","SCHUYLER"
"179","IL","brushy mound township","14305900400000",112307,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117745,-8787,126532,0,0,0,117745,"1600000US1709135","township of brushy mound","CARLINVILLE","MACOUPIN"
"180","IL","buckeye township","14308900100000",92149,2021,0,0,0,0,0,0,0,0,0,0,0,600,0,0,374148,40900,333848,0,0,0,374748,"1600000US1709226","township of buckeye","FREEPORT","STEPHENSON"
"181","IL","butler township","14309200200000",92162,2021,0,0,0,0,0,0,0,164116,0,0,0,0,0,0,340886,53547,287339,0,0,0,340886,"1600000US1710162","township of butler","RANKIN","VERMILION"
"182","IL","bristol township","14304700200000",71413,2021,0,0,0,0,0,0,132714,0,0,0,0,3634,0,0,1041424,-879372,1924430,0,0,0,1045058,"1600000US1708368","township of bristol","BRISTOL","KENDALL"
"183","IL","bunker hill township","14305900500000",92154,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267987,41596,226391,0,0,0,267987,"1600000US1709590","township of bunker hill","BUNKER HILL","MACOUPIN"
"184","IL","bureau township","14300600300000",92156,2021,1358,0,1358,0,0,0,0,0,0,0,0,0,0,0,186726,77343,109383,0,0,0,186726,"1600000US1709668","township of bureau","PRINCETON","BUREAU"
"185","IL","burgess township","14300300100000",92157,2021,0,0,0,0,0,0,0,0,0,0,0,0,84875,0,281562,95103,271334,0,0,0,366437,"1600000US1709694","township of burgess","POCAHONTAS","BOND"
"186","IL","burns township","14303700500000",112171,2021,30915,0,0,0,30915,0,0,0,0,0,0,0,0,0,153493,-16060,169553,0,0,0,153493,"1600000US1709824","township of burns","CAMBRIDGE","HENRY"
"187","IL","benton township","14304900300000",92116,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,6889,595082,100662,501309,0,0,0,601971,"1600000US1705326","township of benton","BEACH PARK","LAKE"
"188","IL","bloomington township","14305780100000",92129,2021,0,30028,0,0,0,0,0,225633,0,0,31587,13842,0,0,2089191,418297,1684736,0,0,0,2103033,"1600000US1706639","township of bloomington city","BLOOMINGTON","MCLEAN"
"189","IL","berlin township","14300600200000",111993,2021,73173,0,77,0,0,44515,28581,0,0,0,0,0,0,0,322460,13792,308668,0,0,0,322460,"1600000US1705430","township of berlin","MALDEN","BUREAU"
"190","IL","bennington township","14306200200000",92115,2021,0,0,0,0,0,0,0,0,0,0,0,450500,0,0,265928,434507,281921,0,0,0,716428,"1600000US1705235","township of bennington","TOLUCA","MARSHALL"
"191","IL","bluffdale township","14303100200000",92132,2021,0,0,0,0,0,0,0,0,0,0,0,0,89212,70575,175341,123020,212108,0,0,0,335128,"1600000US1706860","township of bluffdale","ELDRED","GREENE"
"192","IL","braceville township","14303200200000",92137,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396082,125446,270636,0,0,0,396082,"1600000US1707653","township of braceville","BRACEVILLE","GRUNDY"
"193","IL","bradford township","14305200400000",92138,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96442,29124,67318,0,0,0,96442,"1600000US1707679","township of bradford","AMBOY","LEE"
"194","IL","bonus township","14300400200000",92134,2021,90247,0,2316,0,0,87931,0,0,0,0,0,0,0,0,638598,-26997,665595,0,0,0,638598,"1600000US1707302","township of bonus","GARDEN PRAIRIE","BOONE"
"195","IL","bourbon township","14302100200000",92136,2021,668,0,668,0,0,0,0,0,0,0,0,24676,0,0,837794,101683,760787,0,0,0,862470,"1600000US1707458","township of bourbon","ARTHUR","DOUGLAS"
"196","IL","breese township","14301400100000",92139,2021,0,0,0,0,0,0,0,0,0,0,0,6950,0,0,444481,41657,409774,0,0,0,451431,"1600000US1707926","township of breese","BREESE","CLINTON"
"197","IL","bremen township","14301600400000",71402,2021,116674,0,116674,0,0,0,0,1138349,0,0,0,60687,0,0,2267493,1034406,1293774,0,0,0,2328180,"1600000US1707939","township of bremen","MARKHAM","COOK"
"198","IL","bourbonnais township","14304600200000",71387,2021,146062,0,86062,0,0,60000,0,510927,0,0,0,0,0,0,2444047,546446,1897601,0,0,0,2444047,"1600000US1707484","township of bourbonnais","BOURBONNAIS","KANKAKEE"
"199","IL","brighton township","14305900300000",92140,2021,5739,0,5739,0,0,0,0,7977,0,0,0,0,0,0,327823,-130395,458218,0,0,0,327823,"1600000US1708277","township of brighton","BRIGHTON","MACOUPIN"
"200","IL","champaign township","14301080100000",92181,2021,531055,225000,76275,0,0,0,207059,0,0,0,22721,0,460584,0,903684,-124138,1488406,0,0,0,1364268,"1600000US1712411","township of champaign city","CHAMPAIGN","CHAMPAIGN"
"201","IL","chambersburg township","14307500300000",92180,2021,0,0,0,0,0,0,0,0,0,0,0,0,186077,0,57400,13574,229903,0,0,0,243477,"1600000US1712359","township of chambersburg","CHAMBERSBURG","PIKE"
"202","IL","chester township","14305400400000",92188,2021,1342,0,1342,0,0,0,0,0,0,0,0,0,0,48752,230690,33671,245771,0,0,0,279442,"1600000US1713126","township of chester","LINCOLN","LOGAN"
"203","IL","chesterfield township","14305900800000",92189,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107322,-1547,108869,0,0,0,107322,"1600000US1713178","township of chesterfield","MEDORA","MACOUPIN"
"204","IL","chili township","14303400500000",112147,2021,100000,0,0,0,100000,0,0,0,0,0,0,0,21350,0,180846,69344,132852,0,0,0,202196,"1600000US1714104","township of chili","BOWEN","HANCOCK"
"205","IL","chandlerville township","14300900500000",112010,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51429,27339,24090,0,0,0,51429,"1600000US1712463","township of chandlerville","CHANDLERVILLE","CASS"
