"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","original_name","CITY","COUNTY_AREA_NAME"
"1576","NJ","edison township","31301200800000",98073,2020,283088264,87203279,0,0,706194,15285000,183717997,0,404572556,0,10850990,0,0,0,508723364,9189907,499533457,0,0,0,508723364,"1600000US3420230","township of edison","EDISON","MIDDLESEX"
"1577","OH","sylvania township","36304801100000",84525,2020,0,5270000,0,377363,139801,0,0,0,0,0,0,1521265,5181387,0,21075208,2216386,25561474,0,0,0,27777860,"1600000US3976025","township of sylvania","SYLVANIA","LUCAS"
"1578","OH","violet township","36302301200000",84673,2020,0,9130000,0,367225,1123723,0,0,0,0,0,0,848075,3267861,0,15447700,416004,19147632,0,0,0,19563636,"1600000US3980206","township of violet","PICKERINGTON","FAIRFIELD"
"1579","OH","pleasant township","36308100600000",84132,2020,0,292456,0,0,174000,0,0,0,0,0,0,61216,223539,0,803825,155723,932857,0,0,0,1088580,"1600000US3963408","township of pleasant","VAN WERT","VAN WERT"
"1580","OH","kinsman township","36307801500000",83459,2020,0,0,0,44770,0,0,0,0,0,0,0,4,0,0,806091,-237255,1043350,0,0,0,806095,"1600000US3940502","township of kinsman","KINSMAN","TRUMBULL"
"1581","OH","anderson township","36303100100000",82457,2020,0,2241099,0,0,1027631,0,0,0,0,0,0,2080536,2952123,1481036,42718878,5326351,43906222,0,0,0,49232573,"1600000US3901980","township of anderson","CINCINNATI","HAMILTON"
"1582","OH","colerain township","36307100200000",82828,2020,0,6650000,0,0,2338660,0,0,0,0,0,0,1560716,7330777,0,28271453,1593584,35569362,0,0,0,37162946,"1600000US3916630","township of colerain","LAURELVILLE","ROSS"
"1583","PA","lower allen township","39302100600000",127435,2020,15401064,490000,1687806,1936771,0,6632000,0,232275,4058531,0,595956,2926243,1340625,2354069,12515993,4950002,14186928,0,0,0,19136930,"1600000US4244832","township of lower allen","CAMP HILL","CUMBERLAND"
"1584","OH","delaware township","36303200600000",82989,2020,0,0,0,0,0,0,0,0,0,0,0,59767,436779,0,220888,91537,625897,0,0,0,717434,"1600000US3921462","township of delaware","MT BLANCHARD","HANCOCK"
"1585","WI","sheboygan","50306001200000",39901,2020,106834626,59061481,7950165,2023446,2420013,25010859,0,7925125,5479793,0,3888869,26967913,9951128,2011536,44040526,2791644,80179459,8864129,197636,467744,82971103,"1600000US5573000","town of sheboygan","SHEBOYGAN","SHEBOYGAN"
"1586","WI","viroqua","50306301800000",89589,2020,24807030,8647744,825968,0,0,13893936,0,459370,124820,0,611632,3597775,1014781,1885193,4450968,2662498,8286219,0,0,0,10948717,"1600000US5582950","town of viroqua","READSTOWN","VERNON"
"1587","ME","beaver cove","20301190100000",106254,2020,204790,39474,165316,0,0,0,0,0,0,0,0,2127,9289,0,571505,75121,507800,0,0,0,582921,"1600000US2303740","town of beaver cove","BEAVER COVE","PISCATAQUIS"
"1588","PA","east hempfield township","39303601400000",127603,2020,14572037,0,2029806,610243,64871,4150510,917424,1199957,6600401,0,198782,5619409,2193648,2184189,9907159,4253957,15650448,0,0,0,19904405,"1600000US4221232","township of east hempfield","LANDISVILLE","LANCASTER"
"1589","NJ","long beach township","31301500900000",82038,2020,159439945,15767000,0,0,29363071,4200000,28108765,0,24952676,0,0,0,0,0,107297395,5866363,101431031,0,0,0,107297395,"1600000US3441250","township of long beach","BEACH HAVEN","OCEAN"
"1590","NY","bethlehem","33300100200000",82193,2020,64881497,40765000,5819227,0,0,0,16553256,0,0,0,1614014,13322516,1096765,1277737,29596560,3223054,42070524,0,0,0,45293578,"1600000US3606354","town of bethlehem","DELMAR","ALBANY"
"1591","OH","scott township","36307200800000",84318,2020,0,568226,0,0,0,0,0,0,0,0,0,5550,190511,0,263647,81863,377845,0,0,0,459708,"1600000US3971087","township of scott","KANSAS","SANDUSKY"
"1592","IN","cass township","15309100200000",113010,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1810810","township of cass","IDAVILLE","WHITE"
"1593","NY","blooming grove","33303600100000",122849,2020,40905193,5731700,1057902,0,0,0,4936354,0,29011050,0,168187,1485987,325207,1185020,13494201,-103983,16594398,0,0,0,16490415,"1600000US3607003","town of blooming grove","BLOOMING GROVE","ORANGE"
"1594","NY","watson","33302501700000",122761,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7557418,2809354,4748064,0,0,0,7557418,"1600000US3678729","town of watson","LOWVILLE","LEWIS"
"1595","OH","olive township","36306101100000",84025,2020,0,0,0,0,0,0,0,0,0,0,0,0,173783,0,152909,-20624,347316,0,0,0,326692,"1600000US3958310","township of olive","CALDWELL","NOBLE"
"1596","IN","concord township","15302000500000",113037,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1814842","township of concord","ELKHART","ELKHART"
"1597","NY","geneseo","33302600400000",122168,2020,2482721,0,236754,0,0,1698424,482102,0,0,0,65441,1035308,62291,702075,1768466,392267,3175873,0,0,0,3568140,"1600000US3628629","town of geneseo","GENESEO","LIVINGSTON"
"1598","MA","west bridgewater","22301202500000",116698,2020,103271567,38934828,2410619,0,0,0,19159357,0,41259626,0,1507137,3748047,11630090,1822532,29488684,-1950367,48639720,0,0,0,46689353,"1600000US2575260","town of west bridgewater","WEST BRIDGEWATER","PLYMOUTH"
"1599","NJ","parsippany-troy hills township","31301401400000",98078,2020,529302045,115065000,0,0,9486241,34745000,95859610,0,304110163,0,0,0,0,0,287295881,2187753,285108128,0,0,0,287295881,"1600000US3456460","township of parsippany-troy hills","PARSIPPANY","MORRIS"
"1600","NY","clifton park","33304600300000",1035925,2020,64979729,7578000,7587115,816667,0,225000,5693784,0,40918499,0,1848664,0,0,0,30605215,-1420745,32025960,0,0,0,30605215,"1600000US3616353","town of clifton park","CLIFTON PARK","SARATOGA"
"1601","NY","wellsville","33300202600000",103160,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US3679103","town of wellsville","WELLSVILLE","ALLEGANY"
"1602","NY","sandy creek","33303801700000",122326,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US3665079","town of sandy creek","SANDY CREEK","OSWEGO"
"1603","NY","german flatts","33302200500000",122729,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US3628750","town of german flatts","MOHAWK","HERKIMER"
"1604","WI","plover","50305001500000",131438,2020,29460649,9168677,3329945,27016,7695723,8050000,0,1084400,366098,0,823190,6317630,1679649,2424787,10190379,2261813,18350632,2595595,278550,720285,20612445,"1600000US5563550","town of plover","PLOVER","PORTAGE"
"1605","WI","antigo","50303400300000",131325,2020,14283861,7415588,685850,0,0,4979470,0,1337561,338854,0,864099,6463096,1280871,1988421,8133512,3327344,14538556,0,0,0,17865900,"1600000US5502275","town of antigo","ANTIGO","LANGLADE"
"1606","ME","turner","20300101200000",106497,2020,116194,0,73968,0,0,0,0,0,0,0,42226,407757,8542,0,9220838,-284229,9921366,0,0,0,9637137,"1600000US2377800","town of turner","TURNER","ANDROSCOGGIN"
"1607","IN","clinton township","15308300100000",107657,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1813798","township of clinton","UNIVERSAL","VERMILLION"
"1608","WI","merrill","50303500700000",131327,2020,29201983,22305114,0,0,0,4605000,0,2093550,572497,0,881627,4336752,3150151,2056558,11422704,1329715,19636450,1596949,15307,23212,20966165,"1600000US5551275","town of merrill","MERRILL","LINCOLN"
"1609","ME","dixfield","20300900800000",116371,2020,2867549,2445095,160839,0,0,245734,0,0,0,0,15881,749853,28437,0,5147678,184571,5741397,0,0,0,5925968,"1600000US2317740","town of dixfield","DIXFIELD","OXFORD"
"1610","ME","warren","20300701700000",106505,2020,168202,0,115294,0,0,8079,0,0,44789,0,0,378525,59621,0,8163049,171952,8429243,0,0,0,8601195,"1600000US2380215","town of warren","WARREN","KNOX"
"1611","ME","topsfield","20301590100000",106493,2020,0,0,0,0,0,0,0,0,0,0,0,0,2496,0,343958,14920,331534,0,0,0,346454,"1600000US2376895","town of topsfield","TOPSFIELD","WASHINGTON"
"1612","ME","litchfield","20300601200000",106382,2020,768761,0,75401,0,0,649076,0,0,0,0,44304,32218,48940,0,6367122,507922,5940358,0,0,0,6448280,"1600000US2340175","town of litchfield","LITCHFIELD","KENNEBEC"
"1613","ME","byron","20300900500000",106274,2020,18284,0,5260,0,0,13024,0,0,0,0,0,2201,0,0,517502,131144,388559,0,0,0,519703,"1600000US2309550","town of byron","BYRON","OXFORD"
"1614","ME","grand isle","20300202400000",106342,2020,140123,0,70725,0,0,0,38006,0,31392,0,0,171676,285768,0,674419,78272,1053591,0,0,0,1131863,"1600000US2328590","town of grand isle","GRAND ISLE","AROOSTOOK"
"1615","MI","leonidas township","23307500800000",79472,2020,22674,0,22674,0,0,0,0,0,0,0,0,3750,0,0,243812,-1873,249435,0,0,0,247562,"1600000US2647020","township of leonidas","LEONIDAS","ST JOSEPH"
"1616","ME","stonington","20300502900000",105891,2020,1164379,978046,74935,0,0,50461,0,0,42443,0,15720,1087519,75027,0,3857780,527500,4492826,0,0,0,5020326,"1600000US2374580","town of stonington","STONINGTON","HANCOCK"
"1617","NY","oyster bay","33303000300000",36079,2020,1416912874,491792770,86251497,55855,0,120315000,74081920,0,558778764,0,27274898,21819693,3188637,2597728,259075658,-31045974,317727690,0,0,0,286681716,"1600000US3656000","town of oyster bay","OYSTER BAY","NASSAU"
"1618","MA","north reading","22300902600000",34080,2020,245911157,74646369,6677778,0,0,8913380,52178434,0,99712420,0,3782776,11554389,20311006,0,59979435,-4206620,96051450,4149414,26346,0,91844830,"1600000US2548955","town of north reading","NORTH READING","MIDDLESEX"
"1619","MA","framingham","22300901600000",43907,2020,857994871,208964526,29693604,5390371,49397655,0,103664163,0,407801794,0,4766677,62944171,109997595,13389440,222419540,-8774962,417525708,0,0,0,408750746,"1600000US2524925","town of framingham","FRAMINGHAM","MIDDLESEX"
"1620","NY","addison","33305100100000",122384,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US3600287","town of addison","ADDISON","STEUBEN"
"1621","NJ","freehold township","31301300200000",121843,2020,345285145,31895000,0,2425000,429794,14500000,44400659,0,87214327,0,1019150,0,0,0,187618378,10239132,177379246,0,0,0,187618378,"1600000US3425230","township of freehold","FREEHOLD","MONMOUTH"
"1622","NY","westfield","33300702700000",108363,2020,1601279,964000,94874,0,0,0,426837,0,0,0,115568,378483,373634,0,1941910,465422,2228605,0,0,0,2694027,"1600000US3679950","town of westfield","WESTFIELD","CHAUTAUQUA"
"1623","NY","middletown","33301301400000",43361,2020,286271381,46643661,9893174,0,725000,49280479,23364073,0,138040530,0,2947348,14842684,2968418,4648302,34964318,-6489431,63913153,0,0,0,57423722,"1600000US3647031","town of middletown","MARGARETVILLE","DELAWARE"
"1624","NY","portland","33300702100000",122570,2020,3423709,2033400,214652,0,0,609310,431900,0,0,0,134447,184681,0,1119656,1447700,250714,2501323,0,0,0,2752037,"1600000US3659421","town of portland","BROCTON","CHAUTAUQUA"
"1625","NY","wawarsing","33305601900000",36088,2020,23362096,7074500,3437912,0,0,0,2666616,0,9429969,0,79359,1627248,496074,5099826,7778832,2917828,12084152,0,0,0,15001980,"1600000US3678828","town of wawarsing","ELLENVILLE","ULSTER"
"1626","MA","chesterfield","22300800300000",45035,2020,2224546,0,230719,0,51049,548974,722066,0,671738,0,0,247687,1115826,3184336,3580130,2935653,5192326,0,0,0,8127979,"1600000US2513590","town of chesterfield","CHESTERFIELD","HAMPSHIRE"
"1627","NY","amsterdam","33302900100000",36039,2020,56724531,9713930,10611612,0,0,20554534,11505885,0,0,0,1797100,14856523,1686453,1693876,16431967,-2008255,36677074,0,0,0,34668819,"1600000US3602077","town of amsterdam","AMSTERDAM","MONTGOMERY"
"1628","OH","benton township","36306600200000",82573,2020,0,0,0,0,85737,0,0,0,0,0,0,6303,400071,0,611990,219810,798554,0,0,0,1018364,"1600000US3905648","township of benton","WAVERLY","PIKE"
"1629","MA","east bridgewater","22301200500000",34107,2020,138936414,43554885,4360674,0,0,943809,24132704,0,64142015,0,1575976,7556998,19699105,998368,35889825,-1964429,66108725,0,0,0,64144296,"1600000US2518455","town of east bridgewater","EAST BRIDGEWATER","PLYMOUTH"
"1630","ME","rome","20300602000000",116354,2020,165564,0,165564,0,0,0,0,0,0,0,0,17680,18122,0,3656484,312031,3380255,0,0,0,3692286,"1600000US2363835","town of rome","ROME","KENNEBEC"
"1631","ME","steuben","20301503900000",109804,2020,1533598,1500000,11412,0,0,1537,0,0,15731,0,4918,29223,37986,0,3682218,260132,3489295,0,0,0,3749427,"1600000US2374125","town of steuben","STEUBEN","WASHINGTON"
"1632","ME","strong","20300401800000",106487,2020,98725,0,37782,0,0,25518,0,0,30105,0,5320,14061,17760,0,2132520,299508,1864833,0,0,0,2164341,"1600000US2374825","town of strong","STRONG","FRANKLIN"
"1633","MI","cedarville township","23305500100000",154829,2020,765,0,765,0,0,0,0,0,0,0,0,2187,0,0,136808,12824,126171,0,0,0,138995,"1600000US2614240","township of cedarville","CEDAR RIVER","MENOMINEE"
"1634","NY","kingston","33305600600000",36064,2020,243170189,27160310,6690194,715544,0,20110642,22435033,0,162171271,0,3474177,13073207,643820,6995186,39164731,-1864860,61741804,0,0,0,59876944,"1600000US3639738","town of kingston","KINGSTON","ULSTER"
"1635","NJ","howell township","31301300400000",1035899,2020,251911140,63900000,0,2466000,9251559,0,11874958,0,0,0,2904031,0,0,0,205319585,5919458,199400127,0,0,0,205319585,"1600000US3433300","township of howell","HOWELL","MONMOUTH"
"1636","NJ","east brunswick township","31301200200000",121837,2020,332446930,70752000,0,0,0,18900000,68326131,0,179592422,0,0,0,0,0,264580727,10219506,254361221,0,0,0,264580727,"1600000US3419000","township of east brunswick","EAST BRUNSWICK","MIDDLESEX"
"1637","NJ","mount holly township","31300301800000",121770,2020,25901972,12870000,0,28675,12411,0,10482142,0,0,0,0,0,0,0,25581144,338992,25242152,0,0,0,25581144,"1600000US3448900","township of mount holly","MOUNT HOLLY","BURLINGTON"
"1638","NJ","manalapan township","31301300500000",121845,2020,60633641,19570000,0,696000,0,4234875,36570630,0,27617594,0,0,0,0,0,158044901,4263128,153781773,0,0,0,158044901,"1600000US3442990","township of manalapan","MANALAPAN","MONMOUTH"
"1639","NY","binghamton","33300400200000",1035909,2020,364218768,172945967,20800508,0,0,65402941,39268275,0,61862150,0,3938927,20950604,3224453,5387328,59898442,-3169863,92630690,0,0,0,89460827,"1600000US3606618","town of binghamton","BINGHAMTON","BROOME"
"1640","NY","olean","33300502400000",82328,2020,57831723,36592140,1673214,463786,0,7569215,10350985,0,746713,0,310670,9617423,1179812,2447092,14531605,543821,27232112,0,0,0,27775933,"1600000US3654727","town of olean","OLEAN","CATTARAUGUS"
"1641","OH","morgan township","36307300800000",83834,2020,0,1126700,0,0,0,0,0,0,0,0,0,75758,778243,0,1611785,-726272,3192058,0,0,0,2465786,"1600000US3952150","township of morgan","LUCASVILLE","SCIOTO"
"1642","PA","cranberry township","39306100600000",48106,2020,91381999,66029329,11421945,0,0,13362307,0,172656,0,0,568418,30240354,4132807,3716391,21400949,13434093,46056408,0,0,0,59490501,"1600000US4216944","township of cranberry","SENECA","VENANGO"
"1643","NY","oneonta","33303901400000",36057,2020,75134227,14069654,3234794,0,0,2193459,8918212,0,44185351,0,628574,7044590,1271683,3100175,12292567,-1248543,24957558,0,0,0,23709015,"1600000US3654892","town of oneonta","WEST ONEONTA","OTSEGO"
"1644","OH","turtlecreek township","36308300800000",84595,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6041013,150660,5890353,0,0,0,6041013,"1600000US3977868","township of turtlecreek","LEBANON","WARREN"
"1645","OH","coventry township","36307700400000",82933,2020,0,0,0,0,0,0,0,0,0,0,0,247370,2567228,0,4499583,1611551,5702630,0,0,0,7314181,"1600000US3919036","township of coventry","AKRON","SUMMIT"
"1646","OH","whitewater township","36303101200000",84767,2020,0,0,0,0,0,0,0,0,0,0,0,200955,672577,0,2277045,399892,2750685,0,0,0,3150577,"1600000US3984938","township of whitewater","CLEVES","HAMILTON"
"1647","WI","oshkosh","50307100900000",39904,2020,364279419,334358136,11991389,0,0,4207434,0,10977378,8289733,0,5432727,54964932,11463917,1577134,65295807,17808262,115493528,0,0,0,133301790,"1600000US5560525","town of oshkosh","OSHKOSH","WINNEBAGO"
"1648","WI","sheboygan falls","50306001300000",131521,2020,19919580,8225000,3522425,0,2627814,5215000,0,690078,0,0,254101,18141209,1474311,656956,5557245,799782,25029939,0,0,0,25829721,"1600000US5573050","town of sheboygan falls","SHEBOYGAN FALLS","SHEBOYGAN"
"1649","WI","sun prairie","50301302900000",131188,2020,116842167,47819922,7327685,4454075,6033441,48470000,0,0,0,0,2737044,46148427,4509898,9751318,34770904,20761371,74419176,0,1170141,1520855,95180547,"1600000US5578625","town of sun prairie","MARSHALL","DANE"
"1650","IN","butler township","15305200200000",113036,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1809586","township of butler","PERU","MIAMI"
"1651","IN","delaware township","15306900400000",113047,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1817524","township of delaware","OSGOOD","RIPLEY"
"1652","IN","franklin township","15308900600000",113039,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1825666","township of franklin","FOUNTAIN CITY","WAYNE"
"1653","IN","grant township","15305600300000",112989,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1828872","township of grant","GOODLAND","NEWTON"
"1654","IN","harrison township","15309000200000",107697,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1832062","township of harrison","BLUFFTON","WELLS"
"1655","IN","niles township","15301800800000",113048,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1853928","township of niles","EATON","DELAWARE"
"1656","IN","portage township","15307101100000",113235,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1861128","township of portage","SOUTH BEND","ST JOSEPH"
"1657","PA","patton township","39301401600000",127299,2020,9049236,0,690734,0,0,7533630,0,385691,0,0,824872,249151,609392,1613957,8784564,1816542,9440522,0,0,0,11257064,"1600000US4258440","township of patton","STATE COLLEGE","CENTRE"
"1658","OH","noble township","36306101000000",83933,2020,0,0,0,0,8151,0,0,0,0,0,0,0,0,0,869567,16506,853061,0,0,0,869567,"1600000US3956028","township of noble","AVA","NOBLE"
"1659","OH","miller township","36304201500000",83786,2020,0,0,0,0,56598,0,0,0,0,0,0,0,254066,0,171299,90124,335241,0,0,0,425365,"1600000US3950330","township of miller","MOUNT VERNON","KNOX"
"1660","MA","ludlow","22300701000000",34060,2020,202752901,41408995,11696837,703885,0,3000000,54557469,0,89982873,0,1402842,7092601,27449808,15560476,52270977,12836072,89537790,0,0,0,102373862,"1600000US2537175","town of ludlow","LUDLOW","HAMPDEN"
"1661","OH","chatfield township","36301700300000",82754,2020,0,0,0,0,0,0,0,0,0,0,0,0,215971,0,742089,389493,568567,0,0,0,958060,"1600000US3913708","township of chatfield","BLOOMVILLE","CRAWFORD"
"1662","NH","conway","30300200500000",121300,2020,16476512,0,568780,60998,0,0,11596772,0,876378,0,1023344,688110,727969,0,12588637,-358783,14363499,0,0,0,14004716,"1600000US3314660","town of conway","CENTER CONWAY","CARROLL"
"1663","OH","ballville township","36307200100000",82526,2020,0,0,0,0,0,0,0,0,0,0,0,0,727331,0,1030416,684280,1073467,0,0,0,1757747,"1600000US3903730","township of ballville","FREMONT","SANDUSKY"
"1664","OH","killbuck township","36303800400000",83454,2020,0,0,0,0,0,0,0,0,0,0,0,52782,539928,0,382331,49045,925996,0,0,0,975041,"1600000US3940194","township of killbuck","MILLERSBURG","HOLMES"
"1665","OH","bay township","36306200200000",82540,2020,0,0,0,0,35411,0,0,0,0,0,0,0,241062,0,262577,-3519,507158,0,0,0,503639,"1600000US3904304","township of bay","PORT CLINTON","OTTAWA"
"1666","OH","van buren township","36307501300000",84644,2020,0,0,0,0,0,0,0,0,0,0,0,8370,217524,0,310004,134220,401678,0,0,0,535898,"1600000US3979464","township of van buren","KETTLERSVILLE","SHELBY"
"1667","OH","rice township","36307200500000",98172,2020,0,0,0,0,0,0,0,0,0,0,0,0,255994,0,177496,56597,376893,0,0,0,433490,"1600000US3966460","township of rice","FREMONT","SANDUSKY"
"1668","OH","manchester township","36305800700000",83648,2020,0,0,0,0,0,0,0,0,0,0,0,0,142955,0,119645,133471,129129,0,0,0,262600,"1600000US3947040","township of manchester","MCCONNELSVILLE","MORGAN"
"1669","ME","woolwich","20301201000000",106522,2020,500855,0,53684,0,0,447171,0,0,0,0,0,288579,231837,0,6646064,168933,6997547,0,0,0,7166480,"1600000US2387460","town of woolwich","WOOLWICH","SAGADAHOC"
"1670","ME","jefferson","20300800900000",116365,2020,7801482,0,33317,0,7651752,0,116412,0,0,0,0,84538,2476770,0,5903593,1314737,7150164,0,0,0,8464901,"1600000US2335695","town of jefferson","JEFFERSON","LINCOLN"
"1671","ME","baldwin","20300300100000",109800,2020,335474,0,28520,0,0,279899,0,0,27055,0,0,125947,42976,0,3075310,177997,3066236,0,0,0,3244233,"1600000US2302655","town of baldwin","WEST BALDWIN","CUMBERLAND"
"1672","ME","brooks","20301400300000",106270,2020,217190,212594,2769,0,0,1827,0,0,0,0,0,15708,3843,25908,1585894,116085,1515268,0,0,0,1631353,"1600000US2307870","town of brooks","BROOKS","WALDO"
"1673","ME","eustis","20300400600000",116337,2020,996418,514176,158682,0,0,30716,65906,0,226938,0,0,854478,358037,0,3180021,342127,4050409,0,0,0,4392536,"1600000US2324005","town of eustis","STRATTON","FRANKLIN"
"1674","ME","temple","20300401900000",116341,2020,3434,0,3434,0,0,0,0,0,0,0,0,4885,19982,0,1077380,179736,922511,0,0,0,1102247,"1600000US2375980","town of temple","TEMPLE","FRANKLIN"
"1675","ME","hebron","20300901400000",106355,2020,57534,0,21803,22716,0,0,0,0,13015,0,0,14536,33620,0,1877821,95128,1830849,0,0,0,1925977,"1600000US2332370","town of hebron","HEBRON","OXFORD"
"1676","ME","sangerville","20301101600000",116413,2020,56584,0,16966,0,0,24640,0,0,13341,0,1637,12986,33000,0,1857068,138155,1764899,0,0,0,1903054,"1600000US2365865","town of sangerville","SANGERVILLE","PISCATAQUIS"
"1677","ME","hiram","20300901500000",106357,2020,29413,0,8245,0,0,0,0,0,21168,0,0,37699,48854,0,3076590,323877,2839266,0,0,0,3163143,"1600000US2333315","town of hiram","HIRAM","OXFORD"
"1678","ME","bowdoinham","20301200400000",106262,2020,4284623,4063158,79906,115181,0,0,0,0,0,0,26378,141393,70099,0,6039626,-48431,6299549,0,0,0,6251118,"1600000US2306365","town of bowdoinham","BOWDOINHAM","SAGADAHOC"
"1679","ME","meddybemps","20301502900000",106400,2020,5622,0,5622,0,0,0,0,0,0,0,0,312,7398,0,249692,-1784,259186,0,0,0,257402,"1600000US2344760","town of meddybemps","MEDDYBEMPS","WASHINGTON"
"1680","NH","hampton","30300801500000",50958,2020,64230016,20549702,2017571,469112,0,0,32128275,0,6876121,0,1571235,3112661,1456714,0,31604963,4329641,31844697,0,0,0,36174338,"1600000US3333060","town of hampton","HAMPTON","ROCKINGHAM"
"1681","NY","wolcott","33305901500000",108353,2020,15121275,3472600,113538,0,0,11184705,350432,0,0,0,0,127338,62973,852764,1636867,-3903026,6582968,0,0,0,2679942,"1600000US3682689","town of wolcott","WOLCOTT","WAYNE"
"1682","OH","damascus township","36303500200000",82960,2020,0,0,0,0,0,0,0,0,0,0,0,135598,251673,0,351581,280278,458574,0,0,0,738852,"1600000US3920016","township of damascus","MC CLURE","HENRY"
"1683","NJ","west orange township","31300760400000",35690,2020,157988958,37167000,0,0,1968331,44706431,89103648,0,222659719,0,0,0,0,0,266609888,1845979,264763909,0,0,0,266609888,"1600000US3479800","township of west orange","WEST ORANGE","ESSEX"
"1684","NJ","north bergen township","31300900100000",46432,2020,167335583,45875000,0,3499779,958125,0,67337523,0,337685906,0,0,0,0,0,181371091,4282705,177088386,0,0,0,181371091,"1600000US3452470","township of north bergen","NORTH BERGEN","HUDSON"
"1685","NJ","pemberton township","31300302200000",121774,2020,108987820,4880000,0,1869000,6390656,0,25310704,0,24475740,0,0,0,0,0,60432458,5187994,55244464,0,0,0,60432458,"1600000US3457510","township of pemberton","PEMBERTON","BURLINGTON"
"1686","NJ","pennsauken township","31300400500000",1035902,2020,62873609,19795000,0,90850,0,0,51060487,0,10456578,0,0,0,0,0,107182885,1886724,105296162,0,0,0,107182886,"1600000US3457660","township of pennsauken","PENNSAUKEN","CAMDEN"
"1687","NJ","union township","31302000700000",82122,2020,126669889,59815000,0,0,1621201,14596000,36834249,0,72677787,0,0,0,0,0,249953530,13895147,236058383,0,0,0,249953530,"1600000US3474480","township of union","UNION","UNION"
"1688","NY","cobleskill","33304800400000",52962,2020,9589087,0,2513805,0,0,3600200,0,0,0,0,0,0,0,0,8711211,-3589894,12301105,0,0,0,8711211,"1600000US3616639","town of cobleskill","COBLESKILL","SCHOHARIE"
"1689","NY","greece","33302800500000",82255,2020,169660566,24790399,6825117,0,0,2500000,28316225,0,104494801,0,1967624,8678609,4249188,1092446,49240314,-1713292,64973849,0,0,0,63260557,"1600000US3630290","town of greece","GREECE","MONROE"
"1690","OH","grand prairie township","36305100500000",125358,2020,0,0,0,0,0,0,0,0,0,0,0,0,241136,0,113066,15988,338214,0,0,0,354202,"1600000US3931192","township of grand prairie","MARION","MARION"
"1691","NY","islip","33305200500000",36086,2020,759636647,180959163,48721557,0,0,0,162965900,0,393762260,0,13444893,79805746,12035703,18166466,169575217,-19059582,298642714,0,0,0,279583132,"1600000US3638000","town of islip","ISLIP","SUFFOLK"
"1692","NY","east hampton","33305200300000",36084,2020,313193928,95308900,0,0,0,7007700,28285154,0,161174898,0,8637422,10485553,46736149,1658931,75060628,38902625,95038636,0,0,0,133941261,"1600000US3622194","town of east hampton","EAST HAMPTON","SUFFOLK"
"1693","NY","dryden","33305500300000",122430,2020,3987013,886000,1373953,0,0,0,1467007,0,0,0,260053,993578,764988,1120271,7842922,1368396,9353363,0,0,0,10721759,"1600000US3620962","town of dryden","DRYDEN","TOMPKINS"
"1694","NY","clarkstown","33304400100000",122911,2020,474580736,103483545,9005521,0,0,8895000,63672306,0,264385039,0,8913740,6797159,1292323,2180963,125118628,-29481058,164870131,0,0,0,135389073,"1600000US3615968","town of clarkstown","NEW CITY","ROCKLAND"
"1695","OH","greenwich township","36303900600000",98145,2020,0,0,0,153805,0,0,0,0,0,0,0,0,166322,0,150020,17014,299328,0,0,0,316342,"1600000US3932382","township of greenwich","GREENWICH","HURON"
"1696","OH","lick township","36304000800000",98159,2020,0,0,0,0,0,0,0,0,0,0,0,0,489259,0,245163,-18576,752998,0,0,0,734422,"1600000US3943442","township of lick","JACKSON","JACKSON"
"1697","OH","marietta township","36308401400000",83668,2020,0,0,0,0,236739,0,0,0,0,0,0,0,695622,0,895807,200258,1391171,0,0,0,1591429,"1600000US3947642","township of marietta","MARIETTA","WASHINGTON"
