"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","population","city_place"
"127","CA","fountain valley","05203050100000",67300,2021,180333476,39438681,13397919,0,0,0,88298206,0,31916399,0,2487747,36743459,6564949,1229645,56698368,17815411,83421010,0,0,0,101236421,"1600000US0625380",57047,"Fountain Valley city"
"128","CA","firebaugh","05201000300000",31758,2021,22560645,7593848,1679975,4660953,0,0,4432827,0,4002340,0,190702,5989768,1279599,7173450,3605561,6699408,11348970,0,0,0,18048378,"1600000US0624134",8096,"Firebaugh city"
"129","CA","folsom","05203400100000",43239,2021,456871420,116803428,29555329,1690560,563431,48686207,161962415,0,92462327,0,5145323,93974710,5920519,34716757,78701957,42156823,171157120,0,0,0,213313943,"1600000US0624638",80454,"Folsom city"
"130","CA","fort bragg","05202300100000",31815,2021,23449583,5791000,1618894,0,528891,0,10680610,0,3106375,0,666966,10490642,3973620,1584476,10143508,5592182,20600064,3660268,66697,0,26192246,"1600000US0625058",6983,"Fort Bragg city"
"131","CA","oceanside","05203700900000",31860,2021,491081828,89524707,67351502,1909895,32391041,0,247829373,0,10588753,0,17258281,205752399,45478142,2939236,161004846,50188466,364986157,0,0,0,415174623,"1600000US0653322",174068,"Oceanside city"
"132","CA","garden grove","05203000800000",31823,2021,502827735,63842762,19846848,222576,0,0,309383161,0,55245075,0,8860059,72699915,90900996,1905683,120474326,29246679,256734241,42245543,140134,0,285980920,"1600000US0629000",171949,"Garden Grove city"
"133","CA","imperial beach","05203700600000",101849,2021,17713371,0,3912398,0,0,0,9504977,0,2407169,0,1096827,7164207,6494971,2175402,15771007,2145518,29460069,0,0,0,31605587,"1600000US0636294",26137,"Imperial Beach city"
"134","CA","jackson","05200300300000",44492,2021,21871538,321008,382967,0,11296063,0,7088410,0,1846363,0,527273,6521197,911477,420185,3742735,1938937,9656657,0,0,0,11595594,"1600000US0636980",5019,"Jackson city"
"135","CA","kerman","05201000700000",31760,2021,13452819,3041000,1700634,0,0,4034004,4123194,0,0,0,553987,6472406,3013223,1006915,9220096,5335948,14376692,0,0,0,19712640,"1600000US0638226",16016,"Kerman city"
"136","CA","lake elsinore","05203300700000",67464,2021,265400372,189162694,26362108,3228855,0,0,13038918,0,25993922,0,1343875,23782430,16799986,14106537,41074527,23881752,71881728,0,0,0,95763480,"1600000US0639486",70265,"Lake Elsinore city"
"137","CA","lakewood","05201902300000",31782,2021,64056800,2031036,14190826,7835987,0,0,38391306,0,27418,0,228880,25203475,13234375,10424134,48608176,22916925,74553235,13965629,135094,0,97470160,"1600000US0639892",82496,"Lakewood city"
"138","CA","larkspur","05202100400000",31813,2021,62054229,42876593,2910412,1556944,0,0,8663,0,13987139,0,226534,4828741,1150018,7047150,18069995,7923250,23172654,0,0,0,31095904,"1600000US0640438",13064,"Larkspur city"
"139","CA","oakland","05200100900000",31740,2021,4186217000,815113000,470545000,28842000,0,0,1801374000,0,842836000,0,58115000,240232000,206509000,3178000,1032523000,159185000,1323257000,0,0,0,1482442000,"1600000US0653000",440646,"Oakland city"
"140","CA","monrovia","05201903100000",31787,2021,232721237,168943914,9870812,1254622,0,0,12257186,0,36048671,0,3363686,28854844,12400837,758962,48540505,-1115411,91670559,0,0,0,90555148,"1600000US0648648",37931,"Monrovia city"
"141","CA","patterson","05205000500000",43449,2021,119794117,86073458,6171579,0,3445868,0,9964464,0,12997781,0,776967,21273859,3564498,4333162,21310378,7659234,42822663,6378759,27305,0,50481897,"1600000US0656112",23781,"Patterson city"
"142","CA","montclair","05203650100000",67585,2021,139216218,41488761,3719194,0,0,0,78239354,0,12027736,0,1595108,12934905,2460708,6294572,32672966,3917123,50446028,5361513,14234,0,54363151,"1600000US0648788",37865,"Montclair city"
"143","CA","corcoran","05201600100000",67200,2021,34945436,22831378,2371918,0,0,0,9330156,0,0,0,411984,9585879,5341566,1681008,6546623,3517450,19637626,5467693,484461,3751,23155076,"1600000US0616224",22339,"Corcoran city"
"144","CA","moreno valley","05203340100000",31838,2021,264594470,75407394,65890232,7120146,0,0,77591423,0,9047518,0,7046757,81060200,35300473,28432204,116861022,45380892,216273007,39773913,380035,0,261653899,"1600000US0649270",208634,"Moreno Valley city"
"145","CA","morgan hill","05204300900000",31875,2021,129505535,54426388,12485886,2852473,130837,0,52550703,0,3789045,0,3270203,48188354,7123917,10803966,39319171,20663223,84772185,13857438,142981,0,105435408,"1600000US0649278",45483,"Morgan Hill city"
"146","CA","rancho santa margarita","05203030200000",196371,2021,15275597,8205421,4021802,0,0,0,1838776,0,856773,0,352826,1034034,4289475,2364376,17613567,4694170,20607282,0,0,0,25301452,"1600000US0659587",47949,"Rancho Santa Margarita city"
"147","CA","farmersville","05205450100000",96339,2021,23311603,0,2928503,86420,17999780,0,1587420,0,0,0,709480,4419917,1299227,3436235,6247150,6035365,9367164,0,0,0,15402529,"1600000US0623616",10397,"Farmersville city"
"148","CA","orange","05203001300000",42627,2021,706583779,320644604,26564244,0,541457,0,286024459,0,43720327,0,10214670,65219791,19358516,12631485,115554602,-5499557,218263951,8012849,0,0,212764394,"1600000US0653980",139911,"Orange city"
"149","CA","camarillo","05205670100000",31897,2021,86861910,32767188,19122440,0,0,0,30967476,0,791538,0,3213268,42908715,9963190,18479557,44022369,22638986,92734845,0,0,0,115373831,"1600000US0610046",70741,"Camarillo city"
"150","CA","chino hills","05203620100000",31849,2021,91146917,8298590,21880983,0,0,0,40964324,0,4946161,0,1484540,72447245,6639398,4263405,29428528,-4928588,117707164,0,0,0,112778576,"1600000US0613214",78411,"Chino Hills city"
"151","CA","encinitas","05203740200000",31861,2021,155926300,43219567,22395528,1323185,0,14782711,60978147,0,6140059,0,3048676,35585816,7479875,7448524,79144980,10882785,118776410,5048111,971715,0,129659195,"1600000US0622678",62007,"Encinitas city"
"152","CA","moorpark","05205660100000",46602,2021,11707972,0,10264160,0,0,0,911336,0,0,660153,532476,6811928,5048480,2067003,18992934,550652,32369693,0,0,0,32920345,"1600000US0649138",36284,"Moorpark city"
"153","CA","poway","05203760100000",67738,2021,89570871,0,18970199,841922,0,0,56695557,0,0,0,2360640,49919326,6877528,371231,45549417,-367412,103084914,28740594,1419632,0,102717502,"1600000US0658520",48841,"Poway city"
"154","CA","parlier","05201001100000",31761,2021,6278139,1218000,1656551,180729,779473,0,2169086,0,0,0,274299,5342494,4154818,749014,5663990,3708993,12201323,0,0,0,15910316,"1600000US0655856",14576,"Parlier city"
"155","CA","east palo alto","05204160100000",31872,2021,25783961,0,7756290,0,0,653334,12574721,0,0,0,1174861,7904298,2758334,8269964,26981971,11288050,34626517,2733951,0,0,45914567,"1600000US0620956",30034,"East Palo Alto city"
"156","CA","moraga","05200790100000",31753,2021,16128377,0,2439919,0,0,0,7792118,0,0,0,390369,1920428,1942601,2740338,10239865,5081401,11761831,0,0,0,16843232,"1600000US0649187",16870,"Moraga town"
"157","CT","newtown","07200100300000",68300,2021,118642255,88747128,15228278,272679,0,106644,8432831,0,4348158,0,1072746,8560839,36948800,767231,113788802,3530268,156535404,0,0,0,160065672,"1600000US0952910",1914,"Newtown borough"
"158","CT","shelton","07200100500000",56472,2021,63651460,16275193,20037451,0,0,8753076,11187259,0,0,0,7398481,7784316,39698472,1661577,111839470,7631912,153351923,0,0,0,160983835,"1600000US0968100",40869,"Shelton city"
"159","CT","new london","07200600400000",32108,2021,234622712,90357236,32851312,0,0,29517182,44997014,0,25711943,0,1267551,26783299,60166505,36485268,67128438,35931761,154631749,0,0,0,190563510,"1600000US0952280",27367,"New London city"
"160","CT","milford","07200550100000",32107,2021,644275000,184359000,41615000,1484000,0,25525000,12781000,0,354731000,0,17079000,11106000,53939000,10060000,203429000,47987000,230547000,0,0,0,278534000,"1600000US0947515",50558,"Milford city (balance)"
"161","CT","bridgeport","07200100100000",32095,2021,2518618319,932480225,172367237,0,0,46288307,402246492,8309043,874817193,0,27376731,62842044,383266675,7742988,368025553,26249622,795627638,0,0,0,821877260,"1600000US0908000",148654,"Bridgeport city"
"162","CT","bristol","07200200100000",32099,2021,238978715,103128061,43329132,47725,0,8473592,0,290692789,62791732,0,8970506,26799556,112102689,22312052,157295685,48107966,270402016,0,0,0,318509982,"1600000US0908420",60833,"Bristol city"
"163","CT","hartford","07200200200000",32100,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US0937000",121054,"Hartford city"
"164","CT","meriden","07200500400000",32104,2021,510456654,187928103,44813477,171379,0,35599224,141598051,0,45755552,0,17032760,28040605,139390202,12845100,140923559,9347591,311851875,0,0,0,321199466,"1600000US0946450",60850,"Meriden city"
"165","CT","norwalk","07200100400000",32097,2021,528726697,339439897,88220776,0,4406,13047003,55487257,0,0,4346286,19971892,43722660,127535369,21681428,356620921,77303282,472257096,0,0,0,549560378,"1600000US0955990",91184,"Norwalk city"
"166","CT","waterbury","07200500800000",32106,2021,1978474000,453853000,90071000,0,0,20825000,185603000,0,1146822000,0,32732000,48536000,327443000,21731000,295161000,27140000,665731000,0,0,0,692871000,"1600000US0980000",114403,"Waterbury city"
"167","GA","buford","11206700200000",47523,2021,122200415,82898788,10471442,0,0,0,7903817,0,12860352,0,360300,85303274,5680205,5172506,30906803,23697643,103365145,0,0,0,127062788,"1600000US1311784",17144,"Buford city"
"168","GA","cairo","11206500100000",96454,2021,18681132,2628262,3440539,340912,0,4734076,2897172,0,0,0,258776,23724198,490445,2600592,5139452,2327516,29627171,0,0,0,31954687,"1600000US1312400",10179,"Cairo city"
"169","GA","calhoun","11206400100000",32478,2021,81533221,38750203,5468979,412661,0,9368796,2188723,0,0,0,611986,59454303,7399643,9815500,14025596,19962647,70732395,0,0,0,90695042,"1600000US1312456",16949,"Calhoun city"
"170","GA","carrollton","11202200200000",64805,2021,21236214,4016000,5235044,730552,0,216667,7876992,0,2668422,0,492537,24639463,3305121,6794047,19532896,6359398,47912129,0,0,0,54271527,"1600000US1313492",26738,"Carrollton city"
"171","GA","blackshear","11211300100000",70746,2021,8058872,0,338744,0,0,6837268,553397,0,0,0,192001,2313532,180120,2669727,3189228,3147161,5205446,0,0,0,8352607,"1600000US1308284",3506,"Blackshear city"
"172","GA","brunswick","11206300100000",44552,2021,18104069,0,9473965,0,0,0,6393208,0,0,0,720524,4203355,1761815,3713724,16094047,1380404,24392537,0,0,0,25772941,"1600000US1311560",15210,"Brunswick city"
"173","GA","douglasville","11204800100000",32474,2021,71812632,28140977,2407863,0,0,403868,7096822,0,32198208,0,1038949,12752132,2359595,1870378,32155531,8281915,40855721,0,0,0,49137636,"1600000US1323900",34650,"Douglasville city"
"174","GA","decatur","11204400400000",32471,2021,237994925,172999516,7879577,0,0,12716993,2746912,0,36419597,0,1392068,8692322,337670,7051228,36554563,8943020,43692763,0,0,0,52635783,"1600000US1322052",24928,"Decatur city"
"175","GA","dublin","11208700300000",65516,2021,21374505,1970000,3126737,1429948,0,1856555,10976001,0,1214401,0,800863,27837237,1202717,11560680,11639589,10538391,41701832,0,0,0,52240223,"1600000US1324376",16074,"Dublin city"
"176","GA","griffin","11212600100000",50510,2021,147105986,46651010,11771967,2009416,0,43869299,32947112,0,0,0,932253,98364632,199073,10680338,15980219,22079180,103145082,0,0,0,125224262,"1600000US1335324",23478,"Griffin city"
"177","GA","lawrenceville","11206700500000",111404,2021,174675288,90283343,19192870,0,0,0,0,0,62840203,0,1078774,100613548,5085645,9850017,-2902179,309870,112337161,0,0,0,112647031,"1600000US1345488",30629,"Lawrenceville city"
"178","GA","grovetown","11203600200000",59701,2021,25575164,0,805514,0,0,23737029,824164,0,0,0,208457,8330274,970834,2030288,8607757,4084969,15854184,0,0,0,19939153,"1600000US1335716",15577,"Grovetown city"
"179","GA","fayetteville","11205600100000",64806,2021,76971335,37221713,10036290,2246714,0,16146383,9175126,0,0,0,645109,11892273,505931,10555980,17286254,3921291,36319147,0,0,0,40240438,"1600000US1328968",18957,"Fayetteville city"
"180","GA","claxton","11205400100000",66051,2021,5161101,0,333969,166597,0,3491493,1119210,0,0,0,46558,3596258,604077,2451661,1632772,390159,7894609,0,0,0,8284768,"1600000US1316600",2602,"Claxton city"
"181","GA","gainesville","11206900300000",42364,2021,182507105,58983150,26573884,32460145,0,0,28285425,0,31868008,0,2570269,85805304,6620269,24881223,33289510,44712648,105883658,0,0,0,150596306,"1600000US1331908",42296,"Gainesville city"
"182","GA","elberton","11205200200000",65734,2021,14160804,4335624,3053248,0,0,4861552,1363918,0,0,0,347036,30162358,227011,1602610,1856758,1050336,32798401,0,0,0,33848737,"1600000US1326616",4640,"Elberton city"
"183","GA","colquitt","11210000200000",44323,2021,8370737,0,2101899,171209,0,4904051,1006013,0,0,0,187565,2486871,3940832,904475,1698929,371387,8659720,0,0,0,9031107,"1600000US1318000",2001,"Colquitt city"
"184","GA","peachtree corners","11206710100000",95838,2021,15991248,13245049,2540729,0,0,0,0,0,0,0,205470,7091056,2996068,10175357,12383358,11125263,21520576,0,0,0,32645839,"1600000US1359735",42243,"Peachtree Corners city"
"185","CT","torrington","07200300300000",32102,2021,276105401,29078962,24499366,0,17632807,0,34849579,0,140876432,0,3702848,14759840,58531259,5502116,95944353,4375172,170362396,0,0,0,174737568,"1600000US0976500",35515,"Torrington city"
"186","DE","middletown","08200200400000",111253,2021,65650855,30369919,9125551,0,0,2120972,463558,0,21152480,0,2418375,53219520,1574468,492424,6208025,7984233,53510204,0,0,0,61494437,"1600000US1047030",23192,"Middletown town"
"187","GA","acworth","11203300100000",70730,2021,56977396,14096000,8034004,319317,0,0,5648860,0,25753190,0,701562,19250467,1290679,5844865,14913589,1913763,39385837,0,0,0,41299600,"1600000US1300408",22440,"Acworth city"
"188","GA","douglas","11203400300000",70816,2021,14501833,0,4459238,0,0,0,5470884,0,3324244,0,1247467,48896344,737974,5107134,7635564,12158441,50218575,0,0,0,62377016,"1600000US1323872",11722,"Douglas city"
"189","GA","centerville","11207650100000",111419,2021,4591180,3458417,919361,0,0,0,0,538025,0,0,213402,4478730,669468,2169818,3725379,2036217,9007178,0,0,0,11043395,"1600000US1314920",8228,"Centerville city"
"190","GA","east dublin","11208700500000",70823,2021,3254551,2834002,280522,0,0,104745,0,0,0,0,35282,1366860,0,456256,1385079,141724,3066470,0,0,0,3208195,"1600000US1325300",2492,"East Dublin city"
"191","GA","flowery branch","11206900200000",70833,2021,13810464,1460000,1809515,0,1163388,0,770430,0,0,0,105355,6733133,555525,1684667,5234632,6198147,8009810,0,0,0,14207957,"1600000US1330340",9391,"Flowery Branch city"
"192","GA","cleveland","11215400100000",70783,2021,2786695,0,394901,0,0,1522151,584627,0,0,0,285016,2722688,300437,1480947,2800809,1022657,6282224,0,0,0,7304881,"1600000US1316824",3514,"Cleveland city"
"193","GA","marietta","11203300400000",196491,2021,247465549,67808120,27783774,379515,0,14082213,65012999,0,56530275,0,5333008,170528945,4665273,14380394,39288450,24814564,204048498,0,0,0,228863062,"1600000US1349756",60972,"Marietta city"
"194","GA","gordon","11215800300000",70844,2021,936568,0,636521,0,0,0,300047,0,0,0,0,597906,50210,174946,2253116,733835,2342343,0,0,0,3076178,"1600000US1333980",1783,"Gordon city"
"195","GA","powder springs","11203300500000",70947,2021,19935607,15405318,2894946,0,0,0,877108,0,529111,0,229124,4595039,909662,3866666,7643216,1535919,15478664,0,0,0,17014583,"1600000US1362524",16887,"Powder Springs city"
"196","GA","columbus","11210600200000",111473,2021,423236094,108638639,56185006,15724551,0,0,172039408,0,42206751,0,7762286,46899568,19736779,4375444,251945538,30686965,292270364,0,0,0,322957329,"1600000US1319000",206922,"Columbus city"
"197","GA","st. marys","11202000200000",59036,2021,37025836,31544207,1632842,359705,0,2904819,294033,0,0,0,290230,11509048,0,3372958,10001389,2726944,22156451,0,0,0,24883395,"1600000US1367984",18256,"St. Marys city"
"198","GA","roswell","11206000900000",32477,2021,81377072,3806880,19372814,3295108,0,14594706,27840604,0,0,0,3848943,35417748,6122711,18568450,77377256,18300370,119185795,0,0,0,137486165,"1600000US1367284",92833,"Roswell city"
"199","GA","sandy springs","11206010100000",1266189,2021,274025674,235849709,25759688,0,0,4668119,0,0,0,0,2209807,10899959,4567629,24503340,106119201,26499912,119590217,0,0,0,146090129,"1600000US1368516",108080,"Sandy Springs city"
"200","GA","statesboro","11201600300000",71009,2021,44854018,19382000,5865967,760622,0,39074,9167441,0,6876392,0,972522,27734710,1868415,14810663,12096168,13139759,43370197,0,0,0,56509956,"1600000US1373256",33438,"Statesboro city"
"201","GA","suwanee","11206701100000",71011,2021,35748190,33327896,859657,0,0,1134996,0,5692365,0,0,425641,1862147,2737397,6959576,14495440,7694888,18359672,0,0,0,26054560,"1600000US1374936",20786,"Suwanee city"
"202","GA","tucker","11204410300000",71030,2021,2710355,0,2622033,0,0,0,0,0,0,0,88322,2010976,4473622,6229098,14972369,9445628,18240437,0,0,0,27686065,"1600000US1377652",37005,"Tucker city"
"203","GA","tyrone","11205600200000",71031,2021,7564732,4179000,915202,21672,0,1813520,573162,0,0,0,62176,838532,477783,2573785,5144653,3194120,5840633,0,0,0,9034753,"1600000US1378044",7658,"Tyrone town"
"204","GA","woodstock","11202800500000",54804,2021,40887217,23994552,6965474,1902316,0,723356,6398575,0,0,0,902944,14850100,1922376,9864182,18867397,12325424,33178631,0,0,0,45504055,"1600000US1384176",35065,"Woodstock city"
"205","GA","tifton","11213700200000",92048,2021,24218049,690000,1865098,0,0,529453,6824501,0,0,0,316096,20323388,174748,5087703,12792197,9218837,29159199,0,0,0,38378036,"1600000US1376476",17045,"Tifton city"
"206","GA","morrow","11203100400000",111341,2021,10344599,6480000,627140,0,0,0,3025283,0,0,0,212176,5072090,431052,1617465,7577368,2360589,12337386,0,0,0,14697975,"1600000US1353004",6569,"Morrow city"
