"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","population","city_place"
"2191","TN","scotts hill","43202000300000",107408,2020,63807,0,63807,0,0,0,0,0,0,0,0,1167185,63878,17198,634213,244008,1638466,0,0,0,1882474,"1600000US4766880",877,"Scotts Hill town"
"2192","TN","pulaski","43202800400000",87972,2020,26920230,9029525,6673979,0,3172000,2045090,1814372,0,1168410,0,1071706,55640616,293776,447311,6666868,4166117,58882454,0,0,0,63048571,"1600000US4761040",8397,"Pulaski city"
"2193","TN","jasper","43205850300000",401777,2020,2783633,1369235,349205,379335,0,414542,0,0,0,0,30823,2576504,124692,223948,2077858,1034699,3968303,0,0,0,5003002,"1600000US4737820",3612,"Jasper town"
"2194","TN","rockford","43200580100000",87982,2020,1285,0,1285,0,0,0,0,0,0,0,0,560,30287,0,321443,126195,226095,0,0,0,352290,"1600000US4764160",822,"Rockford city"
"2195","TN","petersburg","43205200200000",87963,2020,286015,0,25744,0,260271,0,0,0,0,0,0,303325,22399,0,181205,-39110,546039,0,0,0,506929,"1600000US4757740",528,"Petersburg town"
"2196","TN","sardis","43203900200000",87988,2020,2211,0,2211,0,0,0,0,0,0,0,0,140864,15040,0,97711,45343,208272,0,0,0,253615,"1600000US4766660",414,"Sardis town"
"2197","TN","rossville","43202400400000",129310,2020,676867,496255,149815,0,0,0,0,0,0,0,30797,876549,84685,0,1142316,389002,1714548,0,0,0,2103550,"1600000US4765240",1041,"Rossville town"
"2198","TN","somerville","43202400500000",88000,2020,5619194,4312948,1141343,0,0,0,0,199018,0,0,164903,6861372,123299,767015,2231994,1433808,8549872,0,0,0,9983680,"1600000US4769620",3415,"Somerville town"
"2199","TN","pikeville","43200400100000",87965,2020,5580223,0,124337,0,0,5400446,0,608816,0,0,40716,2896250,22886,0,1239276,426402,3732010,0,0,0,4158412,"1600000US4758120",1824,"Pikeville city"
"2200","TN","pittman center","43207890100000",129340,2020,362729,0,13212,0,0,331991,0,124772,0,0,17526,13260,31996,1000,949752,1951,994057,0,0,0,996008,"1600000US4758940",454,"Pittman Center town"
"2201","TN","selmer","43205500300000",87990,2020,13887888,11594408,446783,0,126617,1516648,0,1220862,0,0,203432,6176236,507809,476480,3020952,-271519,10452996,0,0,0,10181477,"1600000US4766940",4446,"Selmer town"
"2202","TN","trenton","43202700900000",43035,2020,19441610,5359982,1300317,15252,9308655,21307,0,426250,3319700,0,116397,10638765,165032,638110,2363934,4756,13801085,0,0,0,13805841,"1600000US4775000",4240,"Trenton city"
"2203","TN","tusculum","43203050100000",88019,2020,263239,0,49733,213506,0,0,0,1984,0,0,0,47317,99926,5522,619292,44004,728053,0,0,0,772057,"1600000US4775560",3298,"Tusculum city"
"2204","TN","thompsons station","43209420100000",129350,2020,2661238,0,514833,0,0,2075274,0,0,0,0,71131,1318882,343096,743400,3753560,2858208,3300730,0,0,0,6158938,"1600000US4773900",7485,"Thompson's Station town"
"2205","TN","tiptonville","43204800200000",88014,2020,2615986,2314592,128428,0,0,134000,0,0,0,0,38966,1710505,179623,204905,1095995,171863,3019165,0,0,0,3191028,"1600000US4774540",3976,"Tiptonville town"
"2206","TN","trezevant","43200900700000",88017,2020,44898,0,40901,0,0,0,0,0,0,0,3997,419143,3623,30222,338238,79025,712201,0,0,0,791226,"1600000US4775100",799,"Trezevant town"
"2207","TN","smithville","43202100400000",87997,2020,4812478,329237,2590310,0,0,0,1207674,0,685257,0,0,13402895,590120,0,3673795,1514803,16152007,0,0,0,17666810,"1600000US4769320",5004,"Smithville city"
"2208","TN","slayden","43202200300000",87996,2020,418,0,418,0,0,0,0,0,0,0,0,0,6712,0,20446,5774,21384,0,0,0,27158,"1600000US4769080",170,"Slayden town"
"2209","TN","saulsbury","43203500600000",401796,2020,670,0,670,0,0,0,0,0,0,0,0,2560,4186,0,19968,-1292,28006,0,0,0,26714,"1600000US4766680",112,"Saulsbury town"
"2210","TN","townsend","43200500400000",88015,2020,503005,434000,21181,0,0,0,0,22097,0,0,13824,121244,16000,8591,826743,88694,883884,0,0,0,972578,"1600000US4774860",550,"Townsend city"
"2211","TN","south carthage","43208070100000",88001,2020,71228,45714,25514,0,0,0,0,73272,0,0,0,302699,80314,0,669297,93187,959123,0,0,0,1052310,"1600000US4769680",1490,"South Carthage town"
"2212","TN","stanton","43203800200000",88007,2020,33931,0,33931,0,0,0,0,0,0,0,0,289470,54321,0,181228,-67722,592741,0,0,0,525019,"1600000US4770820",417,"Stanton town"
"2213","TN","savannah","43203600200000",38547,2020,13269427,10199566,1187207,0,915500,0,0,56198,435625,0,390493,8614538,505636,3716124,11424510,5834787,18426021,0,0,0,24260808,"1600000US4766720",7213,"Savannah city"
"2214","TN","stantonville","43205570200000",107471,2020,3909,0,3909,0,0,0,0,0,0,0,0,2754,16102,0,51402,-81248,151506,0,0,0,70258,"1600000US4770840",335,"Stantonville town"
"2215","TN","spencer","43208800100000",88004,2020,2918172,2214891,177469,0,23068,400000,73543,0,0,0,29201,1507553,103792,2000,409909,-588329,2611583,0,0,0,2023254,"1600000US4770240",1462,"Spencer town"
"2216","TN","hohenwald","43205100100000",87880,2020,10343860,5050010,471018,0,3067741,0,0,243173,188810,0,0,5065485,195767,307262,3110791,1012764,7666541,0,0,0,8679305,"1600000US4735160",3668,"Hohenwald city"
"2217","TN","westmoreland","43208300400000",88034,2020,2133373,1467738,249405,0,191771,190935,0,68095,33523,0,0,2593228,123978,0,1517241,508649,3725798,0,0,0,4234447,"1600000US4779420",2718,"Westmoreland town"
"2218","TN","tracy city","43203100300000",109848,2020,4238383,176025,92972,13658,0,3944195,0,116427,0,0,11533,1390575,82952,278800,676948,366278,2062997,0,0,0,2429275,"1600000US4774880",1406,"Tracy City town"
"2219","TN","huntsville","43207670100000",87886,2020,454629,384240,70389,0,0,0,0,0,0,0,0,637680,228541,51456,732270,230875,1419072,0,0,0,1649947,"1600000US4736640",1270,"Huntsville town"
"2220","TN","spring hill","43206000300000",88006,2020,36377368,6930080,2790981,0,0,24677897,1170260,0,0,0,808150,19763094,270798,13345107,28776839,24038327,38117511,0,0,0,62155838,"1600000US4770580",50005,"Spring Hill city"
"2221","TN","spring","43207200300000",401800,2020,4623749,3823853,198166,0,576558,0,0,26505,0,0,0,1898204,112957,71501,1373890,91203,3365350,0,0,0,3456553,"1600000US4770400",1949,"Spring City town"
"2222","TN","whitwell","43205850100000",88038,2020,80153,0,38134,42019,0,0,0,245835,0,0,0,49660,91729,0,886457,-79183,1107028,0,0,0,1027846,"1600000US4780620",1641,"Whitwell city"
"2223","TN","troy","43206600600000",107522,2020,3865282,0,608666,0,0,3256616,0,0,0,0,0,1139768,0,667301,1067146,729412,2144803,0,0,0,2874215,"1600000US4775240",1423,"Troy town"
"2224","TN","sparta","43209300100000",88003,2020,7792725,5875996,1303589,0,21143,432200,0,56421,0,0,159799,16495120,226485,131517,5178777,3260597,18771302,0,0,0,22031899,"1600000US4770180",4998,"Sparta city"
"2225","TN","south pittsburg","43205800200000",88002,2020,4679664,125000,734814,0,3324187,179500,208721,0,13715,0,93727,6197091,49813,117726,2180761,842054,7703337,0,0,0,8545391,"1600000US4770060",3106,"South Pittsburg city"
"2226","TN","vanleer","43202200400000",88023,2020,1756576,1699531,55444,0,0,0,1601,0,0,0,0,895636,24626,61979,125853,214386,893708,0,0,0,1108094,"1600000US4776860",374,"Vanleer town"
"2227","TN","waynesboro","43209100300000",401812,2020,2205403,1893321,227580,0,0,0,39166,0,0,0,45336,2572355,92411,0,2349808,786162,4228412,1269625,26861,0,5014574,"1600000US4778600",2317,"Waynesboro city"
"2228","TN","vonore","43206270100000",88024,2020,101396,0,101396,0,0,0,0,162025,0,0,0,661464,314262,0,2086247,746838,2315135,0,0,0,3061973,"1600000US4777480",1574,"Vonore town"
"2229","TN","walden","43203390200000",88025,2020,470689,0,465681,0,0,0,0,0,0,151,5008,1685,70356,153330,1048137,194937,1078571,0,0,0,1273508,"1600000US4777540",1981,"Walden town"
"2230","TN","white bluff","43202200500000",88035,2020,2788137,0,63027,0,2704400,0,0,5106,20710,0,0,146122,377581,0,1564507,172421,1915789,0,0,0,2088210,"1600000US4779980",3862,"White Bluff town"
"2231","TN","watauga","43201050100000",88028,2020,5774,0,5774,0,0,0,0,11235,0,0,0,36828,17185,0,177358,20068,211303,0,0,0,231371,"1600000US4778240",353,"Watauga city"
"2232","TN","waverly","43204300300000",109835,2020,6631916,0,190056,0,3031706,214286,621741,0,2534636,0,39490,3304029,166772,207567,3509837,100260,7087947,0,0,0,7188207,"1600000US4778560",4297,"Waverly city"
"2233","TN","white pine","43204500300000",107605,2020,5848479,5121241,442765,0,19194,26600,53099,0,133320,0,52260,1532548,157403,152292,1885090,672394,3054939,0,0,63199,3727333,"1600000US4780360",2471,"White Pine town"
"2234","TN","wartrace","43200200400000",88027,2020,1580780,1486991,93789,0,0,0,0,0,0,0,0,1412237,75078,370553,305866,406337,1757397,0,0,0,2163734,"1600000US4778120",653,"Wartrace town"
"2235","TN","whiteville","43203500900000",88037,2020,325866,0,53273,0,0,244013,0,95350,0,0,28580,1147794,184423,180319,1062875,515429,2059982,0,0,0,2575411,"1600000US4780540",2606,"Whiteville town"
"2236","TN","unicoi","43208630100000",88020,2020,1706775,810740,34435,0,0,858674,0,63834,0,0,2926,238284,86583,136702,1426457,154007,1734019,0,0,0,1888026,"1600000US4775820",3833,"Unicoi town"
"2237","TN","woodbury","43200800200000",88042,2020,2888774,2654578,207344,0,0,0,0,624945,26853,0,0,2533697,117335,0,1521204,765789,3406447,0,0,0,4172236,"1600000US4781560",2703,"Woodbury town"
"2238","TN","woodland mills","43206680100000",88043,2020,10519,0,10519,0,0,0,0,0,0,0,0,317068,14390,0,97631,34794,394295,0,0,0,429089,"1600000US4781700",346,"Woodland Mills city"
"2239","TX","amarillo","44218800100000",38704,2020,612052250,399983729,41911943,4873785,0,0,66015179,0,50122902,0,24925020,152229011,47118978,17442824,142010006,44525287,314275532,0,0,0,358800819,"1600000US4803000",200393,"Amarillo city"
"2240","TX","burleson","44212600200000",58480,2020,201798055,81144030,7668435,523326,0,0,17370100,0,5452777,0,5749387,34377848,3007113,9517814,59159135,20030880,86031030,0,0,0,106061910,"1600000US4811428",47641,"Burleson city"
"2241","TX","waco","44215501000000",38696,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US4876000",138486,"Waco city"
"2242","TX","wylie","44204301400000",88511,2020,115705852,82350719,10856463,3875733,0,0,14110422,0,541037,0,2916478,30783473,388250,17492672,48523188,20663586,76523997,0,0,0,97187583,"1600000US4880356",57526,"Wylie city"
"2243","TX","athens","44210700100000",88060,2020,20203193,2510000,2188808,1035877,0,0,5623577,0,440533,0,1286331,8186087,331497,1344000,11664758,2910261,18616081,0,0,0,21526342,"1600000US4804504",12857,"Athens city"
"2244","TX","conroe","44217000100000",38700,2020,556691284,424667291,37428207,618484,0,278002,64999057,0,13536187,0,12101181,56723968,8046640,18434598,99006831,30823387,151388650,0,0,0,182212037,"1600000US4816432",89956,"Conroe city"
"2245","TX","euless","44222000800000",98530,2020,137651339,88040815,17718411,0,0,1110000,16274784,0,12011923,0,2495406,38155733,3594939,4868683,64049878,17397765,93271468,0,0,0,110669233,"1600000US4824768",61032,"Euless city"
"2246","TX","carrollton","44205700400000",38667,2020,295214740,213634785,24750876,0,0,13895850,7494471,0,17108518,0,16554932,74897826,9301172,3063022,148015218,44168539,191108699,0,0,0,235277238,"1600000US4813024",133434,"Carrollton city"
"2247","TX","breckenridge","44221500100000",100188,2020,10648258,9187000,549703,148182,0,0,545021,0,218392,0,0,3907203,48891,1649053,3962312,1935918,7631541,0,0,0,9567459,"1600000US4810132",5187,"Breckenridge city"
"2248","TX","westworth","44222002800000",130258,2020,11223805,7428743,1515224,287528,0,0,371295,0,99908,0,71107,3626077,294951,927711,3313295,1057415,7104619,1401810,765,0,8162034,"1600000US4878076",2585,"Westworth Village city"
"2249","TX","jacksonville","44203700200000",88320,2020,29647483,19733577,1813325,1749022,0,409045,2384950,0,2897090,0,660474,8980882,963035,1012,8702367,1085308,17561988,5644262,115857,0,18647296,"1600000US4837216",13997,"Jacksonville city"
"2250","TX","leander","44224660100000",88350,2020,216460326,181281101,18217113,194682,0,7665964,6424257,0,1014809,0,1662400,52373419,1001916,59922049,50096964,74079647,89314701,0,0,0,163394348,"1600000US4842016",59202,"Leander city"
"2251","TX","luling","44202800200000",129549,2020,8348730,6091884,1765460,89047,0,0,0,30670,268408,0,133931,10621440,496382,3109842,2974538,4419045,12783157,0,0,0,17202202,"1600000US4845096",5599,"Luling city"
"2252","TX","rowlett","44205702200000",65673,2020,180338255,149223669,10078342,2136807,0,995000,11623969,0,2451812,0,3828656,48132681,5432039,36238018,52184434,42931212,99055960,0,0,0,141987172,"1600000US4863572",62535,"Rowlett city"
"2253","TX","saginaw","44222002400000",88435,2020,66615306,48064136,5112734,0,0,1570000,11474627,0,393809,0,0,13505425,1761389,9589755,19311360,11017653,33150276,10937997,99715,2376954,44167929,"1600000US4864112",23890,"Saginaw city"
"2254","TX","irving","44205701600000",47012,2020,1041752554,741265712,49882637,2783609,0,0,164966856,0,16706512,0,36386710,155312088,11997065,9530747,288606466,37890309,427556057,0,0,0,465446366,"1600000US4837000",256684,"Irving city"
"2255","TX","midlothian","44207000600000",88373,2020,124511646,97832444,11811628,476717,0,1500000,7963812,0,2792663,0,2134382,27826907,2518184,17643498,40783654,25811629,62960614,0,0,0,88772243,"1600000US4848096",35125,"Midlothian city"
"2256","TX","mckinney","44204300800000",46697,2020,591337974,466163713,47042410,0,0,0,38898797,0,23765506,0,15467548,150173979,15763748,73684145,183857565,84166443,339312994,102045735,3565989,0,423479437,"1600000US4845744",195308,"McKinney city"
"2257","TX","round rock","44224600600000",38718,2020,497660471,358700642,59781800,6394238,0,4500000,40140080,0,18610659,0,9533052,74493348,3742160,27907649,167991781,51353155,222781783,0,4010185,0,274134938,"1600000US4863500",119468,"Round Rock city"
"2258","TX","belton","44201400100000",65059,2020,35945836,30682702,1839508,0,0,0,1686655,0,457023,0,1279948,11563290,2318475,7807621,14899841,9903414,26685813,0,0,0,36589227,"1600000US4807492",23054,"Belton city"
"2259","TX","leon valley","44201500700000",59169,2020,16302643,7724363,1563157,0,0,0,4928834,0,500417,0,1000872,8713665,604876,0,10537280,539527,19316294,4987020,44305,0,19855821,"1600000US4842388",11542,"Leon Valley city"
"2260","TX","el paso","44207100200000",43166,2020,2782722728,1608864857,175729645,7552341,0,7059380,590743738,0,156786139,0,69805882,248370140,90009016,31837251,562855469,88901985,844169891,0,0,0,933071876,"1600000US4824000",678815,"El Paso city"
"2261","TX","plano","44204300900000",38665,2020,747692669,537963438,66533729,0,0,0,74014899,0,12327491,0,48803200,241447378,38930198,16493053,352664739,50403734,599131634,169258210,2400853,0,649535368,"1600000US4858016",285494,"Plano city"
"2262","TX","houston","44210100800000",43770,2020,25651079000,13051137000,803248000,0,0,559227000,4944343000,0,2233624000,0,522645000,2151299000,617294000,243887000,2495081000,-13570000,5521131000,0,0,0,5507561000,"1600000US4835000",2304580,"Houston city"
"2263","TX","temple","44201400500000",38655,2020,409171257,321632767,16569948,3620317,0,4645000,44987560,0,8555584,0,9160081,71383873,3359451,5469436,69021034,13527703,135706091,0,0,0,149233794,"1600000US4872176",82073,"Temple city"
"2264","TN","winfield","43207660100000",88041,2020,531568,0,14843,0,0,516725,0,0,0,0,0,7649,45138,9461,382677,73661,371264,0,0,0,444925,"1600000US4781280",947,"Winfield town"
"2265","TN","winchester","43202600500000",88040,2020,15501526,7080000,4231354,0,34374,3516800,0,0,313844,0,322038,24883493,58701,6163,8090735,3500924,29538168,0,0,0,33039092,"1600000US4781080",9375,"Winchester city"
"2266","TX","addison","44205700100000",88045,2020,143755499,69346000,10182868,0,0,57000,3017000,0,4540000,0,1294000,24247776,841082,1358325,49472150,-137750,76057083,0,0,0,75919333,"1600000US4801240",16661,"Addison town"
"2267","TX","flower mound","44206150400000",88169,2020,222562148,177184472,20411247,0,0,0,16528126,0,3150954,0,5287349,55486393,2239746,15565635,89385889,22800241,139877422,0,0,0,162677663,"1600000US4826232",75956,"Flower Mound town"
"2268","UT","brigham city","45200200300000",39295,2020,40450964,30974857,4713062,8329,0,472500,2937753,207327,0,0,956684,29988627,2129013,4324160,10374011,3491415,43324396,0,0,0,46815811,"1600000US4908460",19650,"Brigham City city"
"2269","UT","blanding city","45201900100000",91414,2020,10295198,8659336,486118,0,0,361826,519482,0,0,0,268436,5924227,527403,0,1402085,333902,7519813,0,0,0,7853715,"1600000US4906370",3394,"Blanding city"
"2270","UT","alpine city","45202500100000",65984,2020,410294,367500,13333,0,0,0,29461,0,0,0,0,467531,63656,716116,276089,68305,1455087,0,0,0,1523392,"1600000US4900540",10251,"Alpine city"
"2271","UT","altamont","45200700100000",102242,2020,543815,0,7815,0,0,536000,0,0,0,0,0,159196,17417,0,168193,42541,302265,214093,0,0,344806,"1600000US4900760",239,"Altamont town"
"2272","UT","american fork","45202500200000",130440,2020,64030505,48978327,7254058,2745833,0,0,3103077,320299,0,0,998731,28693194,1620919,17260262,21911420,21925674,47560121,8041870,209898,3329698,69485795,"1600000US4901310",33337,"American Fork city"
"2273","UT","delta city","45201400100000",88531,2020,7074286,6505618,492366,0,0,0,76301,0,0,0,0,1712245,156450,0,744470,-107110,2720275,0,0,0,2613165,"1600000US4918910",3622,"Delta city"
"2274","UT","west jordan","45201800900000",42694,2020,89210484,24912203,19360740,3546681,0,25136000,9398593,0,0,0,6856267,72758443,9194818,17707265,56614550,39032989,117242087,28130784,2022964,1885520,156275076,"1600000US4982950",116961,"West Jordan city"
"2275","UT","emery town","45200800400000",130396,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US4922870",307,"Emery town"
"2276","UT","bountiful city","45200600100000",88518,2020,30381121,9350000,6641253,0,0,0,9151577,0,0,496709,2079574,41138139,5839834,670433,18280884,5029642,60899648,0,0,0,65929290,"1600000US4907690",45762,"Bountiful city"
"2277","UT","fayette","45202000400000",130425,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US4925070",245,"Fayette town"
"2278","UT","glenwood town","45202100400000",130431,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US4929580",474,"Glenwood town"
"2279","UT","hinckley town","45201400300000",130408,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US4935740",614,"Hinckley town"
"2280","UT","elk ridge city","45202560200000",88535,2020,684016,0,612448,0,0,0,71569,0,0,0,0,3240569,256029,2650000,1488812,4250116,3385294,0,0,0,7635410,"1600000US4922370",4687,"Elk Ridge city"
"2281","UT","helper city","45200400200000",107626,2020,17975800,17083796,416614,0,0,0,250512,0,0,0,16816,2982379,365576,258500,771632,-231269,4609356,0,0,0,4378087,"1600000US4934530",2112,"Helper city"
"2282","UT","bluffdale","45201860200000",88517,2020,12358149,10071958,1518870,0,0,0,586668,0,0,0,180653,10889959,1057102,18935587,8284867,19639525,19527990,0,0,0,39167515,"1600000US4906810",17014,"Bluffdale city"
"2283","UT","hildale city","45202780100000",102262,2020,124085,0,98989,0,0,0,25096,0,0,0,0,405139,187432,0,392055,215551,769075,0,0,0,984626,"1600000US4935300",1127,"Hildale city"
