"","state.abb","name","government_id","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geo_id","name_midfile","sumlev","state","county","place","cousub","concit","funcstat","name_census","state.name","population"
"2917","RI","warren","40300100300000",65036,2021,49549813,10628158,1223883,292571,23238824,0,7750032,0,4497479,0,1918866,1717508,469268,0,28677989,-4905953,35770719,0,0,0,30864766,"4473760","town of warren",61,"44","001",NA,"73760",0,"A","warren town","Rhode Island",11146
"2918","RI","portsmouth","40300300500000",47930,2021,117265208,17565628,2351948,2086737,200000,0,68445396,0,24217521,0,2397978,5094031,11238596,582311,59517256,241622,76190572,0,0,0,76432194,"4457880","town of portsmouth",61,"44","005",NA,"57880",0,"A","portsmouth town","Rhode Island",17873
"2919","RI","westerly","40300500800000",38221,2021,148548739,60988167,9666839,4288093,11103300,0,48643862,0,10278729,0,2327139,31081869,13725293,368611,88172487,20077958,113270302,0,0,0,133348260,"4477000","town of westerly",61,"44","009",NA,"77000",0,"A","westerly town","Rhode Island",23352
"2920","RI","new shoreham","40300580100000",108572,2021,26934654,18914605,1858896,60079,0,0,5230111,0,377411,0,493552,4949928,475433,1907470,14916912,2866776,19382967,0,0,0,22249743,"4450500","town of new shoreham",61,"44","009",NA,"50500",0,"A","new shoreham town","Rhode Island",1402
"2921","RI","north providence","40300400800000",38217,2021,237841864,73085066,6901906,1157245,0,0,97614636,0,49322162,0,9760849,4681392,41356650,2041462,78662094,8227466,118514132,0,0,0,126741598,"4451760","town of north providence",61,"44","007",NA,"51760",0,"A","north providence town","Rhode Island",34126
"2922","SC","surfside beach","41202670100000",128140,2021,13423711,4000000,1236035,0,0,0,7927640,0,0,0,260036,2854722,117804,3388794,9358619,5797550,9922389,0,0,0,15719939,"4570585","town of surfside beach",162,"45","000","70585","00000",0,"A","surfside beach town","South Carolina",4147
"2923","SC","mount pleasant","41201000500000",38279,2021,193083266,65061886,14259391,4074130,9198545,0,72694683,0,19236330,0,2304094,14935170,1762774,15365021,100797407,31294798,101565574,0,0,0,132860372,"4548535","town of mount pleasant",162,"45","000","48535","00000",0,"A","mount pleasant town","South Carolina",90838
"2924","SC","ridgeland","41202700200000",98508,2021,11834619,5518848,506378,613279,0,0,4973265,0,0,0,222849,3070777,208251,2853314,3744773,3446555,6430560,0,0,0,9877115,"4560280","town of ridgeland",162,"45","000","60280","00000",0,"A","ridgeland town","South Carolina",3764
"2925","SC","anderson","41200400100000",38276,2021,135778373,81085082,13930793,690000,13564913,0,19905615,2402480,1680402,0,3067722,29920110,3866015,390426,28944811,4880120,58241242,0,0,0,63121362,"4501360","city of anderson",162,"45","000","01360","00000",0,"A","anderson city","South Carolina",29455
"2926","SC","beaufort","41200700100000",38277,2021,43684135,17160192,2085541,2879464,0,0,20463439,0,0,0,1095499,12157960,509273,2506849,12123143,2696458,24600767,0,0,0,27297225,"4504690","city of beaufort",162,"45","000","04690","00000",0,"A","beaufort city","South Carolina",13602
"2927","SC","hartsville","41201600200000",128096,2021,36502571,19703279,1847227,0,1500000,0,12570035,0,497522,0,384508,10855273,425495,1464335,8658834,1637683,19766254,0,0,0,21403937,"4532560","city of hartsville",162,"45","000","32560","00000",0,"A","hartsville city","South Carolina",7441
"2928","SC","myrtle beach","41202600500000",38286,2021,395949078,189603610,76504426,5810674,0,0,116503205,0,0,0,5409690,64482770,13991132,9971305,146069016,20950922,213563301,0,0,0,234514223,"4549075","city of myrtle beach",162,"45","000","49075","00000",0,"A","myrtle beach city","South Carolina",35697
"2929","SC","lancaster","41202900300000",38287,2021,25899712,0,1750354,623038,7500172,0,15327065,0,111523,0,587560,11431463,471502,293521,11433979,3052997,20577468,0,0,0,23630465,"4539895","city of lancaster",162,"45","000","39895","00000",0,"A","lancaster city","South Carolina",8502
"2930","SC","easley","41203900300000",100180,2021,43018717,17083000,1628953,1705828,0,0,15369818,0,6705311,0,525807,2799734,171255,1383396,16925736,-1005876,22285997,0,0,0,21280121,"4521985","city of easley",162,"45","000","21985","00000",0,"A","easley city","South Carolina",22957
"2931","SC","florence","41202100100000",197396,2021,292318532,195065696,11507949,4759539,220000,18208157,47077100,0,11735940,0,3744151,61111982,4413900,4756096,30412434,18217795,82476617,0,0,0,100694412,"4525810","city of florence",162,"45","000","25810","00000",0,"A","florence city","South Carolina",39950
"2932","SC","conway","41202600200000",65040,2021,40001988,2624690,7231825,1347886,0,0,25748963,0,2167846,0,880778,18990796,1765948,2579893,18956259,2931568,39361328,0,0,0,42292896,"4516405","city of conway",162,"45","000","16405","00000",0,"A","conway city","South Carolina",24916
"2933","SC","spartanburg","41204200800000",44880,2021,124349968,29669262,13495410,5151221,18000000,0,53337826,0,837113,0,3859136,26662049,6327579,325970,29143165,3465803,58992960,0,0,0,62458763,"4568290","city of spartanburg",162,"45","000","68290","00000",0,"A","spartanburg city","South Carolina",38740
"2934","SC","sumter","41204300300000",38290,2021,147903070,57466333,10867793,5033873,0,368000,56257878,0,12229664,0,5679529,33516715,5372517,4824713,32031510,-451552,76197007,0,0,0,75745455,"4570405","city of sumter",162,"45","000","70405","00000",0,"A","sumter city","South Carolina",43471
"2935","SC","greenville","41202300200000",38284,2021,248907426,89453629,24049513,0,1117820,3277721,95441355,5800324,15865901,0,10062491,49644282,12188523,6184670,125268303,28338906,164946872,0,0,0,193285778,"4530850","city of greenville",162,"45","000","30850","00000",0,"A","greenville city","South Carolina",70720
"2936","SC","north charleston","41201090100000",38280,2021,475080432,263977892,43531772,12312042,0,0,129353700,0,19342606,0,6562420,19168148,5987059,899525,145837561,-4148440,176040733,0,0,0,171892293,"4550875","city of north charleston",162,"45","000","50875","00000",0,"A","north charleston city","South Carolina",114839
"2937","TN","athens","43205400100000",87772,2021,12672033,0,4583079,0,0,5903325,0,2543646,1816110,0,369519,1828149,6722509,123701,32188567,8938480,31924446,0,0,0,40862926,"4702320","city of athens",162,"47","000","02320","00000",0,"A","athens city","Tennessee",14086
"2938","TN","ashland city","43201100100000",65700,2021,4821541,2876384,1682262,0,0,0,92162,0,0,0,170733,3745544,193025,2233068,6870347,2955289,10086695,0,0,0,13041984,"4702180","town of ashland city",162,"47","000","02180","00000",0,"A","ashland city town","Tennessee",5191
"2939","TN","allardt","43202570100000",87767,2021,75297,0,75297,0,0,0,0,0,0,0,0,880248,134776,0,145661,342227,818458,0,0,0,1160685,"4700660","city of allardt",162,"47","000","00660","00000",0,"A","allardt city","Tennessee",555
"2940","TN","arlington","43207900100000",87770,2021,23588399,7418765,4268053,0,0,7082530,4799,4832675,4143404,0,450905,6604147,55340836,4250873,12643761,13581474,65258143,0,0,0,78839617,"4701740","town of arlington",162,"47","000","01740","00000",0,"A","arlington town","Tennessee",14549
"2941","TN","altamont","43203100100000",87768,2021,11742,0,11742,0,0,0,0,0,0,0,0,29561,113329,0,293641,-73498,510029,0,0,0,436531,"4700940","town of altamont",162,"47","000","00940","00000",0,"A","altamont town","Tennessee",1120
"2942","TN","atoka","43208400100000",98522,2021,9418333,8054845,1363488,0,0,0,0,578633,0,0,0,3475197,769741,2050199,6043174,3206472,9131839,0,0,0,12338311,"4702340","town of atoka",162,"47","000","02340","00000",0,"A","atoka town","Tennessee",10013
"2943","TN","atwood","43200900100000",106553,2021,5154,0,1854,0,0,0,0,0,0,0,0,292376,83594,17582,379646,163428,609770,0,0,0,773198,"4702380","town of atwood",162,"47","000","02380","00000",0,"A","atwood town","Tennessee",943
"2944","TN","baneberry","43204540100000",87776,2021,296461,0,15361,0,0,281100,0,0,0,0,0,11984,83400,61564,267467,149246,275169,0,0,0,424415,"4703078","city of baneberry",162,"47","000","03078","00000",0,"A","baneberry city","Tennessee",523
"2945","TN","belle meade","43201900100000",87781,2021,696064,0,52741,0,0,0,14256,0,297973,0,331094,983784,308902,253191,2629726,-512577,4688180,0,0,0,4175603,"4704620","city of belle meade",162,"47","000","04620","00000",0,"A","belle meade city","Tennessee",2902
"2946","TN","belle meade","43201900100000",87781,2021,696064,0,52741,0,0,0,14256,0,297973,0,331094,983784,308902,253191,2629726,-512577,4688180,0,0,0,4175603,"4704620","city of belle meade",172,"47","000","04620","00000",52004,"A","belle meade city","Tennessee",2902
"2947","TN","blaine","43202960100000",87784,2021,2390090,1680833,36652,0,0,642000,0,0,0,0,30605,351027,74457,169911,734612,178021,1151986,0,0,0,1330007,"4706340","city of blaine",162,"47","000","06340","00000",0,"A","blaine city","Tennessee",2081
"2948","TN","auburntown","43200800100000",87774,2021,1497,0,1497,0,0,0,0,0,0,0,0,4898,10269,39053,79266,55084,78402,0,0,0,133486,"4702400","town of auburntown",162,"47","000","02400","00000",0,"A","auburntown town","Tennessee",274
"2949","TN","baileyton","43203000100000",401749,2021,85799,0,85799,0,0,0,0,61719,0,0,0,469335,18746,47776,451034,156291,830600,0,0,0,986891,"4702780","town of baileyton",162,"47","000","02780","00000",0,"A","baileyton town","Tennessee",433
"2950","TN","ardmore","43202800100000",87769,2021,171297,0,107297,0,64000,0,0,0,0,0,0,239789,67894,103689,1263782,217993,1457161,0,0,0,1675154,"4701640","city of ardmore",162,"47","000","01640","00000",0,"A","ardmore city","Tennessee",1213
"2951","TN","bean station","43202930100000",129314,2021,587055,0,184873,0,0,402182,0,0,0,0,0,248989,116091,140594,968387,518451,955610,0,0,0,1474061,"4703760","city of bean station",162,"47","000","03760","00000",0,"A","bean station city","Tennessee",2958
"2952","TN","beersheba springs","43203150200000",87779,2021,995,0,995,0,0,0,0,0,0,0,0,1342,141935,0,73965,122879,94363,0,0,0,217242,"4704240","town of beersheba springs",162,"47","000","04240","00000",0,"A","beersheba springs town","Tennessee",432
"2953","TN","bluff","43208200100000",87786,2021,3571503,3324534,47878,0,0,31822,0,435258,0,0,23368,1084456,77074,66744,1357198,332709,2252763,0,0,0,2585472,"4706960","city of bluff city",162,"47","000","06960","00000",0,"A","bluff city city","Tennessee",1820
"2954","TN","bell buckle","43200200100000",87780,2021,1552803,0,51710,0,1501093,0,0,0,0,0,0,886690,50593,833651,260826,892051,1139709,0,0,0,2031760,"4704460","town of bell buckle",162,"47","000","04460","00000",0,"A","bell buckle town","Tennessee",413
"2955","TN","berry hill","43201900200000",87782,2021,3817373,0,660457,0,0,0,0,0,3156916,0,495008,231898,61266,41610,3431842,442392,3324224,0,0,0,3766616,"4705140","city of berry hill",162,"47","000","05140","00000",0,"A","berry hill city","Tennessee",2109
"2956","TN","berry hill","43201900200000",87782,2021,3817373,0,660457,0,0,0,0,0,3156916,0,495008,231898,61266,41610,3431842,442392,3324224,0,0,0,3766616,"4705140","city of berry hill",172,"47","000","05140","00000",52004,"A","berry hill city","Tennessee",2109
"2957","TN","baxter","43207100200000",87778,2021,2267730,1115007,230299,0,88910,616052,177386,0,0,0,40076,2144007,348526,48306,1348486,727915,3161410,0,0,0,3889325,"4703680","town of baxter",162,"47","000","03680","00000",0,"A","baxter town","Tennessee",1579
"2958","TN","bolivar","43203500100000",87789,2021,6046858,0,1326058,0,0,4262555,0,0,197076,0,261169,5985846,797075,1450596,5365663,1690868,11908312,0,0,0,13599180,"4707180","city of bolivar",162,"47","000","07180","00000",0,"A","bolivar city","Tennessee",5198
"2959","TN","celina","43201400100000",87804,2021,2716858,2201652,149591,0,365615,0,0,0,0,0,0,2471990,57463,686956,882733,836199,3262943,0,0,0,4099142,"4712100","city of celina",162,"47","000","12100","00000",0,"A","celina city","Tennessee",1420
"2960","TN","chapel hill","43205900100000",87807,2021,3056631,1987318,142647,109852,489231,314522,0,0,0,0,13061,1093440,160237,2601,1631319,198421,2689176,0,0,0,2887597,"4712880","town of chapel hill",162,"47","000","12880","00000",0,"A","chapel hill town","Tennessee",1717
"2961","TN","charlotte","43202200100000",87808,2021,46444,0,30637,15807,0,0,0,75039,0,0,0,336880,80595,103832,789054,466452,843909,0,0,0,1310361,"4713080","city of charlotte",162,"47","000","13080","00000",0,"A","charlotte town","Tennessee",1655
"2962","TN","clarksburg","43200980100000",401758,2021,249505,0,6196,0,201809,41500,0,0,0,0,0,99052,15503,40938,229175,29834,354834,0,0,0,384668,"4715140","city of clarksburg",162,"47","000","15140","00000",0,"A","clarksburg town","Tennessee",373
"2963","SC","lexington","41203200700000",128158,2021,137562751,75968905,6454617,0,0,27615197,24287260,0,976808,0,1282062,25208302,1321893,10331071,13642998,11321601,39182663,0,0,0,50504264,"4541335","town of lexington",162,"45","000","41335","00000",0,"A","lexington town","South Carolina",23557
"2964","TN","adamsville","43205500100000",43746,2021,4243581,3475346,395260,0,0,298700,0,0,0,0,74275,4145205,360633,539509,1289474,1297591,5037230,0,0,0,6334821,"4700240","town of adamsville",162,"47","000","00240","00000",0,"A","adamsville town","Tennessee",2259
"2965","TN","alcoa","43200500100000",38538,2021,206673077,142287778,18924230,6190000,379939,0,13503478,0,10740022,0,2043845,101668124,15694664,4993572,39024836,17899563,143481633,0,0,0,161381196,"4700540","city of alcoa",162,"47","000","00540","00000",0,"A","alcoa city","Tennessee",10967
"2966","TN","alexandria","43202100100000",87765,2021,1041721,997639,44082,0,0,0,0,0,0,0,0,910601,59484,129340,430244,322398,1207271,0,0,0,1529669,"4700620","town of alexandria",162,"47","000","00620","00000",0,"A","alexandria town","Tennessee",981
"2967","TN","algood","43207100100000",87766,2021,1795693,0,338542,0,1090945,0,0,0,0,0,366206,2419798,203835,0,3487616,698425,5412824,0,0,0,6111249,"4700640","city of algood",162,"47","000","00640","00000",0,"A","algood city","Tennessee",3965
"2968","TN","adams","43207470200000",87762,2021,27053,0,27053,0,0,0,0,177818,0,0,0,37247,168683,0,495833,362379,339384,0,0,0,701763,"4700200","city of adams",162,"47","000","00200","00000",0,"A","adams city","Tennessee",623
"2969","TN","bradford","43202700100000",106605,2021,301797,83100,18697,0,0,200000,0,79462,0,0,0,802930,42408,69181,532236,150955,1295800,0,0,0,1446755,"4707860","town of bradford",162,"47","000","07860","00000",0,"A","bradford town","Tennessee",1001
"2970","TN","bristol","43208200200000",38564,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4708540","city of bristol",162,"47","000","08540","00000",0,"A","bristol city","Tennessee",27134
"2971","TN","brentwood","43209480100000",87794,2021,60374469,46641962,9635375,0,0,0,0,6471256,0,1375001,4097132,22541914,2933640,10348595,53162986,22728779,66258356,0,0,0,88987135,"4708280","city of brentwood",162,"47","000","08280","00000",0,"A","brentwood city","Tennessee",45359
"2972","TN","bulls gap","43203700100000",87796,2021,684287,537661,67614,0,0,79012,0,0,0,0,0,204286,27679,0,587776,129623,690119,0,0,0,819742,"4709560","town of bulls gap",162,"47","000","09560","00000",0,"A","bulls gap town","Tennessee",755
"2973","TN","burns","43202250100000",87798,2021,540608,0,18621,0,0,521987,0,0,0,0,0,247477,142928,0,1043510,455766,978149,0,0,0,1433915,"4709880","town of burns",162,"47","000","09880","00000",0,"A","burns town","Tennessee",1571
"2974","TN","springfield","43207400300000",65520,2021,102781138,58132774,9154402,206241,32063040,757613,0,2724630,1735713,0,731355,55941899,855872,3208348,16354019,11932302,64427836,0,0,0,76360138,"4770500","city of springfield",162,"47","000","70500","00000",0,"A","springfield city","Tennessee",18780
"2975","TN","byrdstown","43206900100000",87799,2021,1664952,1520000,122060,0,0,0,22892,22891,0,0,0,1839367,130236,585387,654375,1104602,2104763,0,0,0,3209365,"4710180","town of byrdstown",162,"47","000","10180","00000",0,"A","byrdstown town","Tennessee",793
"2976","TN","clinton","43200100100000",38536,2021,37602291,5253000,12369183,0,6507971,1273000,5485894,3423836,1705017,0,4406114,85333825,8150701,122608,15634651,8115844,101125941,0,0,0,109241785,"4715580","city of clinton",162,"47","000","15580","00000",0,"A","clinton city","Tennessee",10051
"2977","TN","erin","43204200100000",57920,2021,3681792,2199770,472536,0,970111,0,0,22202,39375,0,0,1916844,408220,32630,1255951,404784,3208861,0,0,0,3613645,"4724320","city of erin",162,"47","000","24320","00000",0,"A","erin city","Tennessee",1224
"2978","TN","pigeon forge","43207850100000",47709,2021,205967509,125274050,8088036,44900000,24945000,0,0,0,1555315,0,1205109,27713011,1252645,3000719,92802496,53562176,71206695,0,0,0,124768871,"4758080","city of pigeon forge",162,"47","000","58080","00000",0,"A","pigeon forge city","Tennessee",6404
"2979","TN","camden","43200300200000",46635,2021,11597094,388778,151566,137970,0,10608123,0,1285870,233097,0,77560,3559475,108379,184063,3696949,1035605,6513261,0,0,0,7548866,"4710560","city of camden",162,"47","000","10560","00000",0,"A","camden city","Tennessee",3673
"2980","TN","elizabethton","43201000100000",87846,2021,72806759,47247180,10406186,0,2968409,593675,6605607,8589,0,1300578,1135290,68762488,216175,2138345,15446747,8512270,78051485,0,0,0,86563755,"4723500","city of elizabethton",162,"47","000","23500","00000",0,"A","elizabethton city","Tennessee",14545
"2981","TN","gatlinburg","43207800100000",87863,2021,48500836,42806452,2641124,0,0,0,0,0,1116169,0,1937091,15000966,1887034,1198074,53108353,28281308,42913119,0,0,0,71194427,"4728800","city of gatlinburg",162,"47","000","28800","00000",0,"A","gatlinburg city","Tennessee",3576
"2982","TN","germantown","43207900400000",401768,2021,132046654,56991840,17413189,0,0,2403000,31528437,6021178,16084306,0,5848618,23601263,46772690,7595812,82684207,16272620,144381352,0,0,0,160653972,"4728960","city of germantown",162,"47","000","28960","00000",0,"A","germantown city","Tennessee",41344
