"","state.abb","name","government_id","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geo_id","name_midfile","sumlev","state","county","place","cousub","concit","funcstat","census_name","state.name","population","Median_Household_Income_2021"
"5938","FL","cooper city","10200650200000",95844,2021,26766200,0,4486320,0,0,1143062,13356569,666315,6900852,0,879397,20964993,1491883,451310,31860519,4016095,50752610,0,0,0,54768705,"1214125","city of cooper city",162,"12","000","14125","00000",0,"A","cooper city city","Florida",34396,NA
"5939","GA","washington","11215700200000",90325,2021,10518110,0,2130599,0,0,6842584,623578,0,0,0,99700,15068048,1011630,785043,2171107,2784007,16251821,0,0,0,19035828,"1380704","city of washington",162,"13","000","80704","00000",0,"A","washington city","Georgia",3750,NA
"5940","IL","north chicago","14204901700000",73276,2021,145351374,13959114,1849584,0,0,707906,119038839,2356333,7525234,0,2209497,11303791,1601512,1217642,25195061,824883,38493123,0,0,0,39318006,"1753559","city of north chicago",162,"17","000","53559","00000",0,"A","north chicago city","Illinois",30758,NA
"5941","GA","berkeley lake","11206700100000",96446,2021,87580,0,87580,0,0,0,0,0,0,0,0,142033,0,433919,1374183,1098083,852052,0,0,0,1950135,"1307248","city of berkeley lake",162,"13","000","07248","00000",0,"A","berkeley lake city","Georgia",2046,NA
"5942","GA","byron","11211100100000",92026,2021,9965478,2760000,637661,0,0,4701076,1692884,0,0,0,151462,5752246,1017313,2934133,4330231,3694308,10339615,0,0,0,14033923,"1312260","city of byron",162,"13","000","12260","00000",0,"A","byron city","Georgia",5698,NA
"5943","GA","chamblee","11204400200000",95878,2021,54779971,42643217,10559844,0,0,0,712718,0,0,0,785133,7566129,166233,5022085,21605547,3882998,30476996,0,0,0,34359994,"1315172","city of chamblee",162,"13","000","15172","00000",0,"A","chamblee city","Georgia",30145,NA
"5944","GA","holly springs","11202800300000",96456,2021,14244501,7891130,3877860,0,0,1621574,507319,0,0,0,182007,3976644,151923,7230498,8227249,8155748,11430566,0,0,0,19586314,"1339524","city of holly springs",162,"13","000","39524","00000",0,"A","holly springs city","Georgia",16227,NA
"5945","CO","louisville","06200700500000",96365,2021,71710082,32825748,10316450,840938,26017008,0,0,0,0,0,1709938,20932272,363233,5605703,34759572,11516316,50144464,0,0,0,61660780,"0846355","city of louisville",162,"08","000","46355","00000",0,"A","louisville city","Colorado",21215,NA
"5946","IN","noblesville","15202900600000",196712,2021,394024235,269266435,9081184,5558392,0,0,14151883,10079234,89469175,0,6497166,35757030,5275895,6294721,94558441,29612580,112273507,0,0,0,141886087,"1854180","city of noblesville",162,"18","000","54180","00000",0,"A","noblesville city","Indiana",69609,81849
"5947","IL","streator","14205002100000",32810,2021,59836389,8272745,797197,225058,8650834,0,31673319,0,9546283,0,670953,5026254,899455,653302,15108847,219367,21468491,0,0,0,21687858,"1773170","city of streator",162,"17","000","73170","00000",0,"A","streator city","Illinois",12501,NA
"5948","CO","wray","06206300200000",96359,2021,6784720,0,806837,0,0,4272236,1544866,72435,160781,0,0,4349429,229606,1054069,2317498,398561,7552041,0,0,0,7950602,"0886310","city of wray",162,"08","000","86310","00000",0,"A","wray city","Colorado",2339,NA
"5949","GA","summerville","11202700300000",96532,2021,10328040,3658352,740178,81015,3320116,0,1612915,0,591009,0,324454,12568737,414298,904068,1112034,2567691,12431446,0,0,0,14999137,"1374376","city of summerville",162,"13","000","74376","00000",0,"A","summerville city","Georgia",4424,NA
"5950","GA","springfield","11205100300000",96529,2021,6691639,4870957,1547734,0,0,0,188282,0,0,0,84666,4075786,43463,1951865,1880986,3652279,4299821,0,0,0,7952100,"1372780","city of springfield",162,"13","000","72780","00000",0,"A","springfield city","Georgia",2702,NA
"5951","NE","ainsworth","28200900100000",108579,2021,1542694,1499000,43694,0,0,0,0,0,0,0,0,948558,253117,709561,1699540,756864,2853912,0,0,0,3610776,"3100415","city of ainsworth",162,"31","000","00415","00000",0,"A","ainsworth city","Nebraska",1617,NA
"5952","NE","madison","28206000200000",109278,2021,0,0,0,107215,0,1096280,0,0,0,0,0,8197924,347438,44227,2367230,573891,10382928,0,0,0,10956819,"3130240","city of madison",162,"31","000","30240","00000",0,"A","madison city","Nebraska",2280,NA
"5953","NE","friend","28207600400000",120927,2021,0,0,0,0,0,0,0,0,0,0,0,1793880,257379,0,1365937,-2229485,5646681,121080471,166591,0,121247062,"3117775","city of friend",162,"31","000","17775","00000",0,"A","friend city","Nebraska",953,NA
"5954","NE","henderson","28209300400000",109193,2021,0,6334000,0,20154,0,0,0,0,0,0,0,399936,148311,0,4064097,252906,4359439,0,0,0,4612345,"3122080","city of henderson",162,"31","000","22080","00000",0,"A","henderson city","Nebraska",1087,NA
"5955","NY","niagara falls","33203200500000",36045,2021,575045686,45004078,55701267,0,0,0,11099145,0,436929156,0,13633220,9383295,8631347,5109212,114092962,-2430327,139647143,0,0,0,137216816,"3651055","city of niagara falls",162,"36","000","51055","00000",0,"A","niagara falls city","New York",48673,NA
"5956","NY","schenectady","33204700200000",44629,2021,92836109,115345010,60111833,0,0,32724276,13709929,0,336358842,0,2831142,0,0,0,156060413,12119559,143940854,0,0,0,156060413,"3665508","city of schenectady",162,"36","000","65508","00000",0,"A","schenectady city","New York",67050,53316
"5957","NV","ely","29201700100000",82177,2021,8217227,2068277,591603,73946,0,304537,3763953,0,294169,0,126124,4717721,821071,1221828,2600909,1813160,7548369,0,0,0,9361529,"3223500","city of ely",162,"32","000","23500","00000",0,"A","ely city","Nevada",3924,NA
"5958","CO","castle pines","06201810100000",111088,2021,3740783,0,3080651,0,0,0,579540,0,80592,0,0,3996644,1420128,0,12639797,4704574,13351995,0,0,0,18056569,"0812387","city of castle pines",162,"08","000","12387","00000",0,"A","castle pines city","Colorado",11036,NA
"5959","AZ","williams","03200300200000",31629,2021,30109687,3656318,2559403,872862,16830191,0,5893245,0,0,104765,297668,13050520,2983665,1076166,7598718,6586219,18122850,0,0,0,24709069,"0483160","city of williams",162,"04","000","83160","00000",0,"A","williams city","Arizona",3204,NA
"5960","KS","emporia","17205600500000",33464,2021,69233612,19468274,5159442,0,28416657,0,13325155,0,1601770,0,779259,24818603,2391910,1039114,20356080,3005155,45600552,0,0,0,48605707,"2021275","city of emporia",162,"20","000","21275","00000",0,"A","emporia city","Kansas",24137,NA
"5961","KS","leavenworth","17205200200000",33463,2021,63624071,31076250,4601009,0,0,1400000,16099362,0,7510867,0,2811976,12538585,4317301,1611820,28569100,3827824,43208982,0,0,0,47036806,"2039000","city of leavenworth",162,"20","000","39000","00000",0,"A","leavenworth city","Kansas",37348,NA
"5962","MN","brooklyn center","24202700200000",34754,2021,87627262,52289106,9154523,0,0,13799445,8362012,1072154,2679945,0,1342231,21010963,8572992,4202875,31638108,7870086,57554852,0,0,0,65424938,"2707948","city of brooklyn center",162,"27","000","07948","00000",0,"A","brooklyn center city","Minnesota",33781,NA
"5963","OR","burns","38201300100000",85182,2021,2310400,0,153116,0,250000,0,1779099,0,86042,7685,42143,1374512,0,0,1036007,684929,1725590,0,0,0,2410519,"4109800","city of burns",162,"41","000","09800","00000",0,"A","burns city","Oregon",2728,NA
"5964","NC","reidsville","34207900500000",81749,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3755900","city of reidsville",162,"37","000","55900","00000",0,"A","reidsville city","North Carolina",14586,NA
"5965","MT","helena","27202500200000",35372,2021,67501803,12996919,5687432,0,2615788,0,25735573,0,8357703,0,3246212,49431142,14775424,32000,19060174,19788985,63509755,0,0,0,83298740,"3035600","city of helena",162,"30","000","35600","00000",0,"A","helena city","Montana",32090,NA
"5966","MT","lewistown","27201400300000",120654,2021,8246185,2671744,763720,0,0,207613,4095562,0,0,0,507546,4397086,2307421,528243,3335755,1987419,8581086,0,0,0,10568505,"3043375","city of lewistown",162,"30","000","43375","00000",0,"A","lewistown city","Montana",5954,NA
"5967","MT","roundup","27203300200000",120688,2021,2896621,1794129,247766,0,105426,0,598085,0,95853,0,55362,1158184,66617,788575,1171172,1380069,1804479,0,0,0,3184548,"3064525","city of roundup",162,"30","000","64525","00000",0,"A","roundup city","Montana",1743,NA
"5968","MT","sidney","27204200200000",89865,2021,19342467,12964551,2596849,0,0,0,3145184,0,207289,0,428594,5717008,275561,85517,3193257,1338928,7932415,0,0,0,9271343,"3067900","city of sidney",162,"30","000","67900","00000",0,"A","sidney city","Montana",6346,NA
"5969","MT","wolf point","27204300600000",35374,2021,5903874,2710145,644581,0,0,1212,1750321,0,186485,0,186209,2882435,546332,719345,1105760,1368974,3884898,0,0,0,5253872,"3081475","city of wolf point",162,"30","000","81475","00000",0,"A","wolf point city","Montana",2631,NA
"5970","MO","arnold","26205090100000",119922,2021,38092841,19150588,4914725,1752154,0,0,0,6302929,565904,0,1182481,3049414,2014440,15056,19143470,3039682,21182698,0,0,0,24222380,"2901972","city of arnold",162,"29","000","01972","00000",0,"A","arnold city","Missouri",20851,NA
"5971","MT","chinook","27200300100000",120635,2021,4978860,2895982,584498,179172,0,111577,846478,0,241446,0,119707,1347493,200914,594754,1117097,420761,2839497,0,0,0,3260258,"3014575","city of chinook",162,"30","000","14575","00000",0,"A","chinook city","Montana",1183,NA
"5972","CA","san jacinto","05203301300000",67813,2021,34895702,4735734,13988962,2608914,0,0,12937304,0,0,0,421191,28001191,7311790,6164601,15767944,2417263,54828263,0,0,0,57245526,"0667112","city of san jacinto",162,"06","000","67112","00000",0,"A","san jacinto city","California",53894,NA
"5973","GA","hawkinsville","11211600100000",70857,2021,6048851,0,1118018,69792,0,4001464,723741,0,0,0,75701,7608145,436364,2804235,2566440,2921456,10493728,0,0,0,13415184,"1337396","city of hawkinsville",162,"13","000","37396","00000",0,"A","hawkinsville city","Georgia",3978,NA
"5974","MN","mahnomen","24204400200000",65377,2021,14761493,12982651,987926,0,390000,74623,281850,0,0,0,44442,1313063,101468,13259,1208409,159193,2477006,0,0,0,2636199,"2739392","city of mahnomen",162,"27","000","39392","00000",0,"A","mahnomen city","Minnesota",1244,NA
"5975","ND","fargo","35200900900000",36792,2021,1081284456,686634307,56811190,2968994,16078731,233960574,58084219,3684301,1755931,0,6288754,111092413,29936103,146530001,134293308,105727462,316124363,0,0,0,421851825,"3825700","city of fargo",162,"38","000","25700","00000",0,"A","fargo city","North Dakota",125952,59089
"5976","GA","forsyth","11210200200000",105161,2021,13878476,0,3764005,723336,0,6451546,1932442,0,0,0,0,17329881,11327,2242801,3163898,2045069,20702838,0,0,0,22747907,"1330732","city of forsyth",162,"13","000","30732","00000",0,"A","forsyth city","Georgia",4511,NA
"5977","NE","ord","28208800400000",109379,2021,8401149,8045000,245844,0,0,0,0,0,0,0,0,5091472,389135,745466,3539325,1764095,8001303,3895080,0,0,9765398,"3137280","city of ord",162,"31","000","37280","00000",0,"A","ord city","Nebraska",2111,NA
"5978","AZ","douglas","03200200300000",31625,2021,95160917,38885000,1592024,1871839,11227391,0,39841325,0,32780,448964,1710558,8774753,6834439,3685847,15623946,6819663,28099322,0,0,0,34918985,"0420050","city of douglas",162,"04","000","20050","00000",0,"A","douglas city","Arizona",16531,NA
"5979","CA","palm desert","05203390200000",67681,2021,77848995,542000,35810817,675976,0,0,36803724,0,0,805423,2501835,41953231,10617579,17056758,48871327,5153036,113345859,0,0,0,118498895,"0655184","city of palm desert",162,"06","000","55184","00000",0,"A","palm desert city","California",51167,NA
"5980","CA","alhambra","05201900100000",31771,2021,261356455,17436396,24730831,2045163,0,138965,152804873,0,36453112,0,3550802,52461048,8151160,4002815,72002903,9600953,127016973,0,0,0,136617926,"0600884","city of alhambra",162,"06","000","00884","00000",0,"A","alhambra city","California",82868,72222
"5981","NE","osmond","28207000400000",109387,2021,3753494,2865000,10590,0,0,877904,0,0,0,0,0,350333,85670,91915,981957,26190,1483685,0,0,0,1509875,"3137595","village of osmond",162,"31","000","37595","00000",0,"A","osmond city","Nebraska",793,NA
"5982","NE","papillion","28207700300000",81873,2021,126192876,111833102,7959135,396584,0,0,0,0,0,0,3880068,32609034,9545085,20530010,54149973,57923592,58910510,0,0,0,116834102,"3138295","city of papillion",162,"31","000","38295","00000",0,"A","papillion city","Nebraska",24160,NA
"5983","NE","tecumseh","28204900500000",109664,2021,4460559,2255000,780559,0,0,112542,0,0,0,0,0,5476104,550079,251027,1396486,2168578,5505118,0,0,0,7673696,"3148480","city of tecumseh",162,"31","000","48480","00000",0,"A","tecumseh city","Nebraska",1701,NA
"5984","OK","catoosa","37206600100000",125931,2021,6134604,0,887909,0,0,2928432,2370005,0,0,0,174079,2570239,560299,0,10378563,1956005,11553096,0,0,0,13509101,"4012900","city of catoosa",162,"40","000","12900","00000",0,"A","catoosa city","Oklahoma",7424,NA
"5985","NE","red cloud","28209100500000",109443,2021,0,1135000,0,0,0,213627,0,0,0,0,0,2306882,0,0,949512,147466,3108928,0,0,0,3256394,"3140920","city of red cloud",162,"31","000","40920","00000",0,"A","red cloud city","Nebraska",966,NA
"5986","FL","inverness","10200900200000",69384,2021,19173470,12452707,1734663,915213,0,2629212,1275383,0,55023,0,111269,6992002,1325830,0,7758364,3781344,12294852,0,0,0,16076196,"1233950","city of inverness",162,"12","000","33950","00000",0,"A","inverness city","Florida",7538,NA
"5987","FL","atlantis","10205050600000",68529,2021,2789794,0,1262640,0,0,0,1034487,242658,0,0,492667,2419792,2868,0,5350370,710109,7062921,0,0,0,7773030,"1202500","city of atlantis",162,"12","000","02500","00000",0,"A","atlantis city","Florida",2122,NA
"5988","FL","belle isle","10204800200000",95832,2021,14823243,8910517,3336886,0,0,2447944,0,0,0,0,127896,2728384,596427,11786,5614990,572669,8378918,0,0,0,8951587,"1205300","city of belle isle",162,"12","000","05300","00000",0,"A","belle isle city","Florida",7032,NA
"5989","FL","belleair beach","10205200200000",68603,2021,2545657,1310900,521602,0,0,640000,0,0,0,0,73155,1102524,130832,0,2096535,793857,2536034,0,0,0,3329891,"1205100","city of belleair beach",162,"12","000","05100","00000",0,"A","belleair beach city","Florida",1634,NA
"5990","FL","lauderdale lakes","10200670300000",69521,2021,14807149,7506786,2303396,0,0,2901232,384477,0,577635,0,1133623,13816418,2162473,530966,25630930,6083508,36057279,0,0,0,42140787,"1239525","city of lauderdale lakes",162,"12","000","39525","00000",0,"A","lauderdale lakes city","Florida",35965,NA
"5991","FL","laurel hill","10204600400000",101883,2021,315468,277600,37868,0,0,0,0,0,0,0,0,345478,0,0,534303,255758,624023,0,0,0,879781,"1239650","city of laurel hill",162,"12","000","39650","00000",0,"A","laurel hill city","Florida",582,NA
"5992","FL","west miami","10201302500000",65389,2021,8735612,0,3500253,0,0,2075090,2333987,0,0,0,279630,4157453,615076,799810,7061642,1699306,10934675,0,0,0,12633981,"1276525","city of west miami",162,"12","000","76525","00000",0,"A","west miami city","Florida",7236,NA
"5993","FL","dunnellon","10204200200000",68964,2021,2347944,1968750,255619,0,0,0,0,2247306,37884,0,85691,363297,0,122719,2886798,1441177,1931637,0,0,0,3372814,"1218675","city of dunnellon",162,"12","000","18675","00000",0,"A","dunnellon city","Florida",1936,NA
"5994","KS","olathe","17204601200000",33460,2021,586913139,386459041,78874698,108759,10889817,0,71372307,0,32958574,0,6249943,99294559,3816162,41853456,162548271,68468986,239043462,0,0,0,307512448,"2052575","city of olathe",162,"20","000","52575","00000",0,"A","olathe city","Kansas",141283,99631
"5995","FL","graceville","10203200400000",69147,2021,2734023,1096400,270301,0,0,207871,758482,0,236486,0,164483,1826341,30259,1017200,1376485,445811,3804474,0,0,0,4250285,"1227000","city of graceville",162,"12","000","27000","00000",0,"A","graceville city","Florida",2149,NA
"5996","NE","waverly","28205501300000",120873,2021,10756,0,10756,0,0,0,0,0,0,0,0,4688659,0,0,13849039,4224450,14313248,0,0,0,18537698,"3151770","city of waverly",162,"31","000","51770","00000",0,"A","waverly city","Nebraska",4277,NA
"5997","MA","easthampton","22200800200000",34066,2021,126753711,51347034,16377470,0,0,0,15269183,0,42596735,0,1163289,7128191,20210269,25858973,38889094,33454665,58631862,0,0,0,92086527,"2519370","city of easthampton town",162,"25","000","19370","00000",0,"A","easthampton town city","Massachusetts",16218,NA
"5998","FL","bristol","10203950100000",101874,2021,3348825,2539000,454488,0,168646,13200,146273,0,0,0,27218,781034,0,839309,476007,633095,1463255,0,0,0,2096350,"1208600","city of bristol",162,"12","000","08600","00000",0,"A","bristol city","Florida",921,NA
"5999","FL","valparaiso","10204600800000",70569,2021,4512735,3670212,346302,223420,0,0,64462,1482710,11878,0,196461,5115996,325898,273765,4269575,2454045,7531189,0,0,0,9985234,"1273675","city of valparaiso",162,"12","000","73675","00000",0,"A","valparaiso city","Florida",4753,NA
